fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_group,cofog_class,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2026,expenditure,131016:2026:expenditure:approved:87a039395c3599fe,assigned,05,05.4,"",retained,目,chiyoda-kasen,
2026,expenditure,131016:2026:expenditure:approved:87bc43125bc524d9,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:87f14170a9e760cf,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:885fbb51800c1b03,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:88f3606426ebf98d,assigned,07,"","",retained,目,chiyoda-kurikoshi-kokuho,
2026,expenditure,131016:2026:expenditure:approved:8936ee54ad6a6566,assigned,08,08.2,"",retained,目,chiyoda-bunka-toshokan,
2026,expenditure,131016:2026:expenditure:approved:89635115fad8e996,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:89f974d14796254d,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:8ab8f2c20204d1c8,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:8ad6262e158f4d54,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:8d1282e0ec36aacf,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:8d676695d5e84fbd,assigned,04,04.7,"",retained,目,chiyoda-chiiki-shoko,
2026,expenditure,131016:2026:expenditure:approved:8d92b0beeb3d3886,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:8da721a31ba323e8,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:8db72ae4e49cd4bd,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:8dcc687f18279c56,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:8e1db582a08c5ffe,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:8ebefdf5a47bdf10,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:8f5d5b9cdb41c974,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:8f5e56cbbdc55682,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:90c70e88dba35532,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:9146655ef8cebcd9,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:918466dd961081cc,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:9269e7313a8de569,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:92aab5ccf4d85895,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:9377749103f64918,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:9380acb727111c90,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:9451a6a73ff1d534,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:94afda196355ae63,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:94c08de297e12eb1,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:94db0f19f6eec66c,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:94df5bbe9e01f962,assigned,04,04.7,"",retained,目,chiyoda-chiiki-shoko,
2026,expenditure,131016:2026:expenditure:approved:951df21f6f94a0b4,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:953e959a0da41be1,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:9598d033cdc2ba94,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:95d30027c1ad0f51,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:96503d56fa91e34a,assigned,01,01.1,"",retained,目,chiyoda-shokuin-gikai,
2026,expenditure,131016:2026:expenditure:approved:971545d9c80e834a,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:9743f3cc1dfbb1dc,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:9750fd966aa7e309,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:975677b132e2f7ec,assigned,08,08.2,"",retained,目,chiyoda-bunka-toshokan,
2026,expenditure,131016:2026:expenditure:approved:975afa781822cc46,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:97621c5b508aa33b,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:97b5ec8d688d36fe,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:98f0d080827ad975,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:9971bdef49939855,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:99e52595601d8f28,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:9abfd5c09b9d2d8e,assigned,05,05.3,"",retained,目,chiyoda-kogai,
2026,expenditure,131016:2026:expenditure:approved:9b208a1a802ea04b,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:9b6fed3dd13579e5,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:9bc43247295a684a,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:9c550db8028326f4,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:9cacc70e349e299a,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:9dd83757dfb6baf4,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:9e31a91b0c4e645e,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:9e650dfebacecc9a,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:9e8193d55ae0b400,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:9e9aad9d1be73906,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:9ea01e2f826d29b9,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:9ea3483788370d66,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:9ecc53d6c6c0bfa4,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:9ed927bc7a3a6b9a,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:9f060f04f4ad871c,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:9f1a130c2cabc39a,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:9f5ae00d8ec0f179,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:9fbf8396d7dd3807,assigned,10,10.7,"",retained,項,chiyoda-seikatsuhogo,
2026,expenditure,131016:2026:expenditure:approved:9fc26ecdb295737b,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:9fdabe7897f72501,assigned,05,"","",retained,目,chiyoda-kankyo-hozen,
2026,expenditure,131016:2026:expenditure:approved:9ff39bfcefb7b0aa,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:a039d443f339e829,assigned,01,"","",retained,項,chiyoda-shokuin-other,
2026,expenditure,131016:2026:expenditure:approved:a0b9f3dc13f9dfd4,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:a11e41ecc1af401f,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:a1481293bd95c78f,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:a1a8ba74bfb17591,assigned,09,09.6,"",retained,目,chiyoda-gakko-hoken,
2026,expenditure,131016:2026:expenditure:approved:a1e61a593ac61864,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:a22eac8294e38c69,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:a24a6b0227eb550b,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:a2605ee6b6634d39,assigned,09,09.6,"",retained,目,chiyoda-gakko-hoken,
2026,expenditure,131016:2026:expenditure:approved:a281c6ac96de7c55,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:a32d7e638d401a2e,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:a3335df94b197ff6,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:a350f91d871cc8cf,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:a44b4ea5459ea829,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:a47c079eaef6c385,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:a4cfcf67e6ffaeed,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:a4ea141803d45a21,assigned,04,04.7,"",retained,目,chiyoda-chiiki-shoko,
2026,expenditure,131016:2026:expenditure:approved:a669afd69566b49a,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:a6988f73cc8e181b,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:a6a6b1514ec315de,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:a6ee710f5b79257d,assigned,05,05.3,"",retained,目,chiyoda-kogai,
2026,expenditure,131016:2026:expenditure:approved:a6f4c220e64030d9,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:a73627db24c85f66,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:a75ef8ae5cee5299,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:a76378721aca5445,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:a8d7a2004873fe6c,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:a8fdcf8191dc3be8,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:a8fde3c142d649fb,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:a90b9520e3785cb7,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:a91ad1720d4c0a53,assigned,10,10.7,"",retained,項,chiyoda-seikatsuhogo,
2026,expenditure,131016:2026:expenditure:approved:a92a81d066a6ec75,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:a937bda494522125,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:aa60524549c589df,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:aab3dc00bd0ebe5a,assigned,10,"","",retained,目,chiyoda-shokuin-fukushi,
2026,expenditure,131016:2026:expenditure:approved:aacc0b32e8ef1f85,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:ab3d0f07ed831fa4,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:ab54d501ed700ed2,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:ac62645bd829b2d5,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:acab01417bb569a1,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:acc31e3aea850d46,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:acd9c85a544c1395,assigned,01,01.3,"",retained,項,chiyoda-madoguchi,
2026,expenditure,131016:2026:expenditure:approved:ad0ee811c807ab05,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:ad7d5f44189222e5,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:ade55ba106c44f70,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:ae69f9d9db834eb7,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:aeadcdb9965c8d1f,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:aee4f49923652a21,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:af393e31e69c977f,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:af5a77fc78b8a7ad,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:af6199ca1f1502ba,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:af9196840c7da13e,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:afcabb9fb43b4258,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:b019b6866a819878,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:b0983d38149067c0,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:b0fc33f689c5c1eb,assigned,04,04.7,"",retained,目,chiyoda-chiiki-shoko,
2026,expenditure,131016:2026:expenditure:approved:b16ffe0f5b5f2d6a,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:b16ffee781ef4826,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:b1ae24ed5300d14b,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:b2e0b2651e661d06,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:b40abc54193f1e6c,assigned,08,08.2,"",retained,目,chiyoda-bunka-toshokan,
2026,expenditure,131016:2026:expenditure:approved:b41414f371c59064,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:b416bbed7cae90e4,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:b42dd23faa1889ec,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:b48b3b204d0fb312,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:b53a1c9155de5434,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:b58ff1b5f97c552e,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:b5b816d4c13e2818,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:b6226852195e4d8b,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:b624b814b823f211,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:b6b978cd877fcd42,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:b6fc59ef9baf7fe0,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:b7235ece16744822,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:b76368f2887256e2,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:b8746eb60ac70dea,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:b8ce4ea88fa23d16,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:b8d9498b0e18a1a4,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:b919879c07a3cd3c,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:b922d19971bca382,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:b97d5a3cfd3c42c2,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:ba78dd19898dd4af,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:bad7405d0db0a36b,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:bb855d5f8b2e45bb,assigned,10,10.7,"",retained,項,chiyoda-seikatsuhogo,
2026,expenditure,131016:2026:expenditure:approved:bbbab0f112ef38f6,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:bbd3b067d59b0558,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:bc05a5bce2cf601f,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:bc20ea59efde0ecd,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:bc49bc896c0f06c6,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:bc9e1978cd625721,assigned,08,08.2,"",retained,目,chiyoda-bunka-toshokan,
2026,expenditure,131016:2026:expenditure:approved:bd7b1a17f851e2b8,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:bd911cab1e28dd8c,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:bda60a51885b3662,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:bdb665d617bf3475,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:bdced590c81e92c9,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:bdfdd2849af6ead4,assigned,08,08.1,"",retained,目,chiyoda-kouen,
2026,expenditure,131016:2026:expenditure:approved:be4aef71cf9557b9,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:be889af5c8f17f9e,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:bf9eb2b24da59d9d,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:c00fb8d6e255f52c,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:c054c6616f41e035,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:c0da144433956db6,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:c1553260bca29e54,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:c1c4c7833fb53beb,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:c1e6e299cf1a40f0,assigned,09,09.6,"",retained,目,chiyoda-gakko-hoken,
2026,expenditure,131016:2026:expenditure:approved:c2269a81a45dc573,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:c227fad643f63420,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:c2629e014592f500,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:c317c756ea1e16c6,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:c3e2dcad141ae78c,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:c42886d94b151dae,assigned,06,"","",retained,項,chiyoda-kankyo-other,
2026,expenditure,131016:2026:expenditure:approved:c44c89485b2389e2,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:c50c709f8299ad68,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:c554e21a3202e0ae,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:c59d7f3b7579f79b,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:c5d9d7f26fad58bf,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:c632a8a9c1a7bac3,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:c718568e12c3b520,assigned,06,"","",retained,項,chiyoda-kankyo-other,
2026,expenditure,131016:2026:expenditure:approved:c73094d39a9639ee,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:c7a049acf70e7311,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:c7c7aac3673d85c5,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:c7dc9f36584e3ba6,assigned,06,"","",retained,項,chiyoda-kankyo-other,
2026,expenditure,131016:2026:expenditure:approved:c81f4c149dda1ee0,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:c84b448e7a1c3943,assigned,05,"","",retained,目,chiyoda-kankyo-hozen,
2026,expenditure,131016:2026:expenditure:approved:c86fa21cc1ad5eb0,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:c8d9a3a96ce66c62,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:c9a0ba940ba70bec,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:ca5bc79cffe8f906,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:ca6b6b17672a9bbc,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:cb0a0c59b81d0070,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:cb982a3a8933c0fc,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:cbc2f90af2948131,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:cbf641a62ab0ddee,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:cc4c7f146ce61109,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:ccb14f016b0377f4,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:cccca8a75fee0358,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:ccf733d46326d735,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:cd32f960835da09f,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:cd63fb94a5101306,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:cde319f6360c5d76,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:cde8e1365a287ff8,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:cdf22fda47974634,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:ce2ddbdbca08cc5b,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:ce8664fbefb30354,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:cea94c05a664c5b5,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:cf030d2cc29bc035,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:cf340c4057967850,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:cf46cd98cbe9c364,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:cf6319559d02ddff,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:cf649fa6714f1ef7,assigned,09,09.8,"",retained,目,chiyoda-shokuin-kodomo,
2026,expenditure,131016:2026:expenditure:approved:cf9370d0fa125595,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:d0793e96368139ca,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:d0845b08a2b37565,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:d08b4847dda7ae7e,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:d0be619c2e201914,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
