jurisdiction_code,fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
132195,2019,revenue,132195:2019:revenue:settlement:a82c9e2044068500,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:a8331a1812ce550b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:a86d24ac80097f7d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:a871219542464484,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:a8758629c1f455bb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:a890b8b6da9e2014,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:a8da1839a051c448,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:a9cbbc604e91763b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:aa1f4455b73149bb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:aa61d6e8138557c7,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:aa63da2c7b890366,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ab529d0a061b599e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ab5785689bc9c143,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ab84fdc417fc563c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:abe388b76cd2cc8f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:abef062491ff0d04,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ac819e148a0431b0,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ace509cb9cebdd26,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ad22421d410368e4,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ad4572349ae58e39,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ad5cc4af7f33663f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ad62e0f1ede8459a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:add1b348215388f8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:add4dd0715269b17,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ade12a14cdd37fcc,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ae38d2ad14bc875f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ae3babe3984242df,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:aeae000b9db8e135,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:af57ff83156e1089,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:af6342a6a32eaad8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:af644db1d3a3b4d6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:afe7d730f426bdac,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b03ce81f9580b68c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b08d087765e7d599,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b0c5aba185631387,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b0c899c46bd7fb09,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b10f7fc743939227,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b149b81e66d9f220,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b1c40f9cd1bd8618,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b293525679fae97b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b29541bf13f91479,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b2fc585191d869f0,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b3759aa2283d60a1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b38532310c2437f8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b4180edcb12b6c2d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b443786ada714f56,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b4fb4a1699f48b1f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b51889061a95cd26,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b5747b29d8afd585,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b5caf3200be3a89e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b685f465bf810a7f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b6c60fad7e05510d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b6ffb7c9c3c3b937,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b71565bbc575e180,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b9ce5fa931837e04,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b9db312e40193e3a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:b9f3de7448afdbb1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ba4a52854577c87a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ba6352c2a83d5700,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ba6e336772672f91,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ba7ab73b8c5c72fe,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:baabf5b69dcd1b44,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bb384992a8da9ef2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bb57345249c38f5d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bb6a1308c526043b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bb915eec8bf7d790,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bbaf1843c31a6352,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bc2c3d6c3947de1c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bc46f922c6efcf4d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bc7fbcaac4719b32,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bca48e33538ad3df,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bcdea9f7f4e7762a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bd0c2fba3e697740,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bd2f60128a2f4359,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bd55d3b32da0edb2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bd70247d6066164a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bda47b90b4669dc5,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:be40a93c8eac7e9b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:beb36d769fbe5d49,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bfcd0c2fb507d402,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:bff902bc6069b7a6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c0004f52c3eaf0c5,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c0175655b0453164,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c08c2f7fb1e717f1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c25c4b47421e8136,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c27d50e43511895c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c2c703cfb3098afe,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c2ed98db75b2494b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c3b07393f8dd3b35,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c40ab5ecb75cf98f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c43d7bb2e6ecb187,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c45582b4108b73cb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c4a72f8326685de8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c523ca72b40e6fcf,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c5801f07565729a8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c62ea12b7d03710e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c6634e189a083c65,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c676aed826e71e40,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c68c2b56ff007578,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c700368429e67147,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c70690885dd89da8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c729c5bc3fcddf8d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c7b66a7dab17f69b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c7b9cbd7c1906244,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c844d1537eed027c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c90ce8393da644ed,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c95f73eb708281d2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:c9f394196c950f46,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ca203d213f5a7cf7,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ca35108b6eeec15a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ca48fd161cdeebeb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ca53fb9ef4fd8628,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cb5f19e104dfb58e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cb9946fc52528bf9,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cbad2aabc9891062,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cc7b3213d013017c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cc99250a5c8f0fc5,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ccb8b43924b5e228,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cd1055cc9716454e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cd2c14e2c4e5d2ed,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cd8090cbc4f3b302,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cdfd4602fec1b358,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ce44732f0049a366,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ceee5c82329a5d1d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cf03f1116d919638,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cf9636b2df09b3c6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cfa39d8e80964a12,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:cfa9b3592a6af509,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d0699d62c5c3b3e3,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d0e8400d8a57a875,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d1320dbc1a889691,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d269be0c3c21dc93,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d2b12f70595daef2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d39c703c52c9fce5,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d3ae3e384e203f00,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d3bd3585c0caee9a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d3e2be4299db9db6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d3fd9b41f602be04,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d40f3b254b8eef2e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d45f053e2bfccc2c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d4cdff301c7015d6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d52919b14ed3ec61,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d53547a84ca9a76a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d5d6da7844d06bf2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d660fec98f0e1b01,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d68b6c7c40d0a2f1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d6b96f7c76e0ec25,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d6f51d571ed91755,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d6f7c5e14a03fae6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d75b3c3bb0224827,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d7c17ec04f2e97e0,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d85f7c6030aa597b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d8861253d68926b8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d8a5073d4e4ce6c6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:d95b9b4c5a0079d5,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:da781bed51c49a3b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dacb8fb2adf6b179,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:db0303bdef8b37d3,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:db0866e2c61a2633,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:db1bd059f4bee45f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:db51febfc7ed8412,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dba873c964b6731b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dbe5b4b51a4721ab,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dbe8a89b0700d142,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dc1909ba4f64d95a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dc76dde450ac12e8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dc8ccd59306a18cf,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dd1d24b23146c00d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ddda55d571a0a275,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:dde7ba9487662573,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:de000bbdb3ca68eb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:de5171c4da0caa1d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ded2ab26fc4031aa,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ded2d3a35ab3c247,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:df23334e84c49c9b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:df42c43ffc869022,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e0968c9218fcaeee,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e113ed0c80ce7b97,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e163e1ef2147ae96,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e1a21b1d815010b8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e1c7edd0cef4cc38,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e27ddb63edd912c9,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e28a2e2eff5b0da4,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e2950fa67a37dd95,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e2c3e4ff8810e009,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e2ef0eb66e9ba9e5,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e2f40325c0c6a57e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e38850efc25181df,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e399415911c131c3,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e60a72f3ffa1a531,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e6684eb2f2129758,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e68f8ddf9f8cefb1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e6942ca96f2a337a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e694d1fed3365957,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e6a589ba804fe803,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e6d89ae846f56efb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e72f9e2eb31ef74e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e7e6be9dbd5b3381,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e8949fd6c640ab47,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e8f29580d06434ed,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e99af0d1fba9cecd,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e99bfa5972249678,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:e9c91e91218a9cb2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ea1a430a7dd34da9,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ea3f50783ab069db,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ea4f67fb054a33d9,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ea6323272457f7b8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ea6f1cf7463d05aa,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ea6fb547357b2be7,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ead57423e8b4bc04,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:eb2e50e8e1e41650,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:eb67ed7964aec4f7,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ebea27910ea6e76c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ec0231cb0b525778,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ec4e0cc051e8de3b,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ed37d3c4edba31aa,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ed5b70f3df5172de,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:edf8ac3e812bb892,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:eeac748eae357adb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f013bb289e943fcb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f0470805e144cd68,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f10bec640e894489,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f1330d08633d9e1f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f171de00430f051f,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f1b395787ecc485e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f1d3afcc8e702301,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f1d3c1a1bf8524cf,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f2c9bc1b974d69be,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f2f79cbb2273c76d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f415931a896adff1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f4313c4e14aafa28,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f48e1a0253fb26d1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f494979463864988,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f4976df48a65d08c,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f4bd2ce9a90c26b6,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f4daf9db644bf0e3,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f538ceb5275251f2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f5866b98e8035bc0,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f6286d3392971d64,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f62d78c518902804,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f6431557992217bd,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f666ce0b7d23aefb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f6a04dd493fc1d64,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f8537506f7fc18c1,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f885f3b6a78359b3,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f8d95d80826fafcb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f91d93dc5a0e68b2,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:f9d30cd451f28044,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fab7a6cbac5e9bfd,not-applicable,"",retained,（規則なし）,,
