fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2020,expenditure,132195:2020:expenditure:settlement:abe649ca94acd148,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:ac02ebdf02c446a8,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:ac11815321c7449b,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:ac192f043cfbba0a,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:ac3034324dafae33,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:ac308d616d7f7076,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:ac4e605e5e8a8e09,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:ac6ab5b0a05b6dac,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ac700f3e98c98786,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ac73d28e593b4364,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ac7bfd5a5dc3129c,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:aca9cc788b379512,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:acaf0b70f4dec5cf,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ad086902031e3d8e,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ad258c1e402705f6,assigned,07,retained,会計,komae-fund-kouki,
2020,expenditure,132195:2020:expenditure:settlement:ad3597b7e7858866,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:ad3c1087da33371d,assigned,05,retained,項,komae-eisei-seiso,
2020,expenditure,132195:2020:expenditure:settlement:ad5fea826b81dd38,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ad7b6ceb715cebcf,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ad84943504aaa41e,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:adcb80953284b145,assigned,04,retained,款,komae-kan-norin,
2020,expenditure,132195:2020:expenditure:settlement:addad1397fd228d2,assigned,08,retained,項,komae-hokentaiiku,
2020,expenditure,132195:2020:expenditure:settlement:adef9abbcfee50e5,assigned,05,retained,項,komae-eisei-seiso,
2020,expenditure,132195:2020:expenditure:settlement:ae0835d470e961c1,assigned,05,retained,項,komae-eisei-seiso,
2020,expenditure,132195:2020:expenditure:settlement:ae0e030e988983d6,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:ae416a189ef7915c,assigned,03,retained,款,shobo,
2020,expenditure,132195:2020:expenditure:settlement:ae59fc4d406201b6,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:ae950a294f1ea3f5,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:aeb9087be447b5ee,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:aeeee73abca83e8b,assigned,04,retained,項,komae-doboku-doro,
2020,expenditure,132195:2020:expenditure:settlement:aef228806e8fead8,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:af2baf3379112c3b,assigned,01,retained,款,gikai,
2020,expenditure,132195:2020:expenditure:settlement:af30aad573d6487a,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:af622abf02328adb,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:af67b2df9c30a065,assigned,03,retained,款,shobo,
2020,expenditure,132195:2020:expenditure:settlement:af76d454d397e42e,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:af9a183363b84e5c,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:af9e67eeb06e0970,assigned,03,retained,款,shobo,
2020,expenditure,132195:2020:expenditure:settlement:aff934821248e086,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b00652b680520c4f,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b021462af1132067,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b02463418ab34446,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b02dae9c1fd78d02,assigned,08,retained,目,komae-toshikeikaku-kouen,
2020,expenditure,132195:2020:expenditure:settlement:b04a0203569437be,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b06f512e74ee4788,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b076a25ad9638c85,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b098b1c58ebd1240,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b0bb5dec7db15f00,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b0bf8eefc15d1327,assigned,08,retained,目,komae-shakaikyoiku-bunka,
2020,expenditure,132195:2020:expenditure:settlement:b0cc3976926c6962,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b0ce5ec028830964,assigned,04,retained,項,komae-doboku-doro,
2020,expenditure,132195:2020:expenditure:settlement:b0d86f65eda668df,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b0dada52c0f14fb6,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b0df36452b263536,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b0e0672435aa6b13,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b0f530f99dcd43ae,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b0f8d222368a3e3f,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b120120644677379,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b12d411f46f7cdba,assigned,06,retained,目,komae-toshikeikaku-somu,
2020,expenditure,132195:2020:expenditure:settlement:b13282cca220115d,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b152c16504fbf77b,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b16782489c4c5bb2,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b18556c3a4498440,assigned,06,retained,項,komae-toshikeikaku-other,
2020,expenditure,132195:2020:expenditure:settlement:b19fbe858b608e50,assigned,03,retained,款,shobo,
2020,expenditure,132195:2020:expenditure:settlement:b1b0306f25a6e69e,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b1c193e34a33a233,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b1c693d844270cc4,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b1f5818f8ba1dc21,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b1f6a48e463cfd0c,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b20faaa60574291c,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b22d16c5a38278b5,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b24529e8510baa34,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b25ce2e72a56041c,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b2655936864f7cca,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b281e650bd20e880,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b2adc2e22ba377c6,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b2ce93a628211295,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b2dc5ab8845c1bb8,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b2deb40bad93c4be,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b2e880545434c7b0,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b2f62d898da4b177,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b2ff36cbcacf4451,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b31d165108d9ea11,unclassifiable,"",retained,節,komae-transfer,
2020,expenditure,132195:2020:expenditure:settlement:b33358c10c8b0656,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b3405a2a85644dcc,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b35ab8c5fc81a057,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b38087acaf836ada,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b381a53104e8464f,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b3c6bbeb84eeb1c7,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b3f249ebcb31ca14,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b43111d2c4a7c336,assigned,05,retained,項,komae-doboku-kasen,
2020,expenditure,132195:2020:expenditure:settlement:b43bc641a4800545,assigned,04,retained,項,komae-doboku-doro,
2020,expenditure,132195:2020:expenditure:settlement:b44e2bca6e57b9f8,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b45d62e95594dad5,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b475b29c80de1aae,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b48a4a7f3c06f9b9,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:b48d3be476ab9dce,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b48f4c20a463d58f,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:b496b429e664aa59,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:b499969cc8d8a95a,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b4b42690bf3ecb82,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b4dfef830c8c349d,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b4e4c64b8e7adeed,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b527f2aa9b93414c,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b52e630702349001,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b5435853ee31fb63,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:b5881be762704565,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b5bd1eaa06047ec0,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b5c165d0d0ab97b8,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:b5c64efc6ad81122,assigned,08,retained,目,komae-toshikeikaku-kouen,
2020,expenditure,132195:2020:expenditure:settlement:b5dda72aca598e97,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b5f1574f18e3eb7a,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b60cf0e56b7b347b,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b6171d0a08529566,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b61bc65e9533823f,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b623b81497279685,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b6487bef6fe81912,assigned,04,retained,款,komae-kan-rodo,
2020,expenditure,132195:2020:expenditure:settlement:b64c63c56fc9ab7d,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b65890ce17f0c396,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b65f34be340493e0,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b66eb62b89242111,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b670c52123a6ea1e,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b67da5378146e868,assigned,04,retained,項,komae-doboku-doro,
2020,expenditure,132195:2020:expenditure:settlement:b68007801b18e39e,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b6989c2ce84ebe91,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b6a35e83b6bf69b3,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b6e260db40b5612a,assigned,03,retained,款,shobo,
2020,expenditure,132195:2020:expenditure:settlement:b717a7edda71992b,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b71c4c548b1eeba4,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b73ba52022dc8bbc,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b77cd07048d90c7e,assigned,05,retained,項,komae-eisei-seiso,
2020,expenditure,132195:2020:expenditure:settlement:b78364a69a247a77,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b783b6d6c263b1c2,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b78ccd39b98af0ee,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b7a21adac839d2c2,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b7a851028313d865,assigned,03,retained,款,shobo,
2020,expenditure,132195:2020:expenditure:settlement:b7a91536eabc57be,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b7c29e742822c030,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b7d4bf3023ccc1e8,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b7ff9989487dbe5c,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b80d57a7caffa82f,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b822dbcac5ea86ce,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b836379426f98a5a,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b83c1d7713fa61fc,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b83d6e9a3d712f04,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b868fc4de057a413,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b8849448560325bf,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:b89405a11db0deda,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b897c38602733ba9,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b8ad79851a88edde,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b8b42bedc66ebb61,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b8c79668cb101e27,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:b8e29841e473976a,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:b8fb3adfea3e796d,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b9102cc2ffd553c2,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b93bd1d3bd352f25,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b96a199e3c44c30a,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b97aecaeb8e21720,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:b9892e600437fdc2,assigned,07,retained,会計,komae-fund-kouki,
2020,expenditure,132195:2020:expenditure:settlement:b99c822081425242,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b9a5c515cc30c9af,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:b9b34201dea50e4f,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:b9d958c4de4bc45a,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:b9f16e8f7c0ce074,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:ba6f2f8bd27a6856,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:ba794423f505ccab,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:baa7e0c1d1cd4c8d,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:baaa36923dd10981,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bac2fc88fb2e2eac,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:bac3fc096a534b22,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bac6b04c5b3a42ba,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bad34496d4e0d875,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:baf4cd84f932f122,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bb1fcb49c64527e0,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bb3bd6440818a61a,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bb4c5bec6e60c2eb,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bb660fb383d5ba7f,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bb82b3df4caa67ea,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:bb9363348e33acc1,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bb943100dd2a45bb,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bba0182fb212aa5f,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bbab62a2fcfdba61,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bbacbc987ca2688c,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bbae0b1e1eb4381b,assigned,06,retained,目,komae-toshikeikaku-somu,
2020,expenditure,132195:2020:expenditure:settlement:bbb17ba36109e93d,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bbd0f102fcaa8600,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:bbe799bcc7c788df,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:bc37def8e1eaf7da,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:bc65bedbd2f95b7e,assigned,06,retained,目,komae-toshikeikaku-somu,
2020,expenditure,132195:2020:expenditure:settlement:bc9522b49743e4b0,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:bcae333a686fa670,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bcbdde38dd828369,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bcf0b65c966750f4,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bcf694a1bc45e016,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bd0de1e35539188f,assigned,04,retained,款,shoko,
2020,expenditure,132195:2020:expenditure:settlement:bd255e4f76dd155a,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:bd256ee89a200e14,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:bd2840bdd805b9d8,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bd66fcd635f9f190,assigned,06,retained,目,komae-toshikeikaku-somu,
2020,expenditure,132195:2020:expenditure:settlement:bd6a4621deb6157f,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bda2dbf93d76d03c,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bdcd824584cdb965,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bdcf3724ad6a1090,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bdfafbecbc4dc3ad,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:be1dab93045377ff,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:be1de29f3c014c75,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:be1f56a31716757e,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:be22b5948ca91411,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:be38831a3f6150e3,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:be41512abf2315f2,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:be92f7f696cc5d11,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:beadb5f222c8431e,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:beafbc5a2215721e,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bec2553fbbc3f1f1,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bed1ed1cbe53d02f,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:beef8a30131ac166,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bef76c629206db60,assigned,07,retained,会計,komae-fund-kokuho,
2020,expenditure,132195:2020:expenditure:settlement:bf175b3e94c96e0c,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:bf21cd5f1c12782e,assigned,08,retained,目,komae-toshikeikaku-kouen,
2020,expenditure,132195:2020:expenditure:settlement:bf4db6229528c4a4,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bf531723d3b3a2d0,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:bf7a5929db574fec,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bf81889ac2c872e2,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:bfac15bbbd67003a,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:bfb1d70a43542670,assigned,04,retained,項,komae-doboku-doro,
2020,expenditure,132195:2020:expenditure:settlement:bfbf0190e223cb1f,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bfda672b8d5d435c,assigned,08,retained,項,komae-hokentaiiku,
2020,expenditure,132195:2020:expenditure:settlement:bfe54c434091e6b7,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:bff00528a325211b,assigned,10,retained,会計,komae-fund-kaigo,
2020,expenditure,132195:2020:expenditure:settlement:bff189d437f0220f,assigned,07,retained,会計,komae-fund-kouki,
2020,expenditure,132195:2020:expenditure:settlement:c01726fa28077d73,assigned,04,retained,款,shoko,
2020,expenditure,132195:2020:expenditure:settlement:c017bc278bc970b0,assigned,07,retained,項,komae-eisei-hoken,
2020,expenditure,132195:2020:expenditure:settlement:c01c43bb89fdb1fa,assigned,09,retained,項,komae-shakaikyoiku-other,
2020,expenditure,132195:2020:expenditure:settlement:c0277ec93ca457ca,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:c04c6f6932431d33,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:c068442a10efdc1a,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:c070434b71c22232,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:c0b8d52a7facd399,assigned,08,retained,目,komae-shakaikyoiku-bunka,
2020,expenditure,132195:2020:expenditure:settlement:c0f0808060cf2efa,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:c10a367627ccff29,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:c1139d3253fb0ff3,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:c1617bce453d39ca,assigned,01,retained,款,somu,
2020,expenditure,132195:2020:expenditure:settlement:c1674c2fc344b0a8,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:c19b3beaaf909a7f,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:c1afe6a02e17c1b7,assigned,04,retained,項,komae-doboku-doro,
2020,expenditure,132195:2020:expenditure:settlement:c1b56a4921e63fe0,assigned,09,retained,項,komae-kyoiku-gakko,
2020,expenditure,132195:2020:expenditure:settlement:c1bfcb89af663c67,assigned,05,retained,項,komae-doboku-kasen,
2020,expenditure,132195:2020:expenditure:settlement:c1bff1cee8a26ad7,assigned,10,retained,款,minsei,
2020,expenditure,132195:2020:expenditure:settlement:c1edded8714327b3,assigned,04,retained,款,komae-kan-norin,
2020,expenditure,132195:2020:expenditure:settlement:c20d0567bc628afa,assigned,09,retained,項,komae-kyoiku-gakko,
