budget_line_id,fiscal_year,phase_id,phase_label,source_row,org_code,org_label,budget_class_code,budget_class_label,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,daijigyo_code,daijigyo_label,chujigyo_code,chujigyo_label,shojigyo_code,shojigyo_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,saisaisetsu_code,saisaisetsu_label,value,source_amount,source_amount_unit
132195:2021:expenditure:settlement:5cf0a8582d5e2d4d,2021,executed,執行済額,1312,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",19,"",0,"",0,"",7,報償費,0,"",0,"",62100,62100,円
132195:2021:expenditure:settlement:b30952792ab8873a,2021,adjusted,予算現額,1313,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",10,需用費,0,"",0,"",123840,123840,円
132195:2021:expenditure:settlement:b30952792ab8873a,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1313,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",10,需用費,0,"",0,"",53000,53000,円
132195:2021:expenditure:settlement:b30952792ab8873a,2021,executed,執行済額,1313,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",10,需用費,0,"",0,"",123640,123640,円
132195:2021:expenditure:settlement:fb4e5f319a477140,2021,adjusted,予算現額,1314,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",11,役務費,0,"",0,"",5876855,5876855,円
132195:2021:expenditure:settlement:fb4e5f319a477140,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1314,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",11,役務費,0,"",0,"",5668000,5668000,円
132195:2021:expenditure:settlement:fb4e5f319a477140,2021,executed,執行済額,1314,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",11,役務費,0,"",0,"",5876855,5876855,円
132195:2021:expenditure:settlement:0827521d6daa006c,2021,adjusted,予算現額,1315,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",12,委託料,0,"",0,"",1105160,1105160,円
132195:2021:expenditure:settlement:0827521d6daa006c,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1315,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",12,委託料,0,"",0,"",1176000,1176000,円
132195:2021:expenditure:settlement:0827521d6daa006c,2021,executed,執行済額,1315,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",12,委託料,0,"",0,"",917928,917928,円
132195:2021:expenditure:settlement:d8fba6e9ce6fbf9c,2021,adjusted,予算現額,1316,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",18,負担金，補助及び交付金,0,"",0,"",47752000,47752000,円
132195:2021:expenditure:settlement:d8fba6e9ce6fbf9c,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1316,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",18,負担金，補助及び交付金,0,"",0,"",46000000,46000000,円
132195:2021:expenditure:settlement:d8fba6e9ce6fbf9c,2021,executed,執行済額,1316,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",38,"",0,"",0,"",18,負担金，補助及び交付金,0,"",0,"",47752000,47752000,円
132195:2021:expenditure:settlement:7aaf32bc3a63681f,2021,adjusted,予算現額,1317,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",1,報酬,0,"",0,"",7957000,7957000,円
132195:2021:expenditure:settlement:7aaf32bc3a63681f,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1317,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",1,報酬,0,"",0,"",7957000,7957000,円
132195:2021:expenditure:settlement:7aaf32bc3a63681f,2021,executed,執行済額,1317,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",1,報酬,0,"",0,"",1285632,1285632,円
132195:2021:expenditure:settlement:ee2c97762bd4f23c,2021,adjusted,予算現額,1318,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",3,職員手当等,0,"",0,"",923000,923000,円
132195:2021:expenditure:settlement:ee2c97762bd4f23c,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1318,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",3,職員手当等,0,"",0,"",923000,923000,円
132195:2021:expenditure:settlement:ee2c97762bd4f23c,2021,executed,執行済額,1318,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",3,職員手当等,0,"",0,"",217580,217580,円
132195:2021:expenditure:settlement:ba280a8222d8edf5,2021,adjusted,予算現額,1319,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",8,旅費,0,"",0,"",48000,48000,円
132195:2021:expenditure:settlement:ba280a8222d8edf5,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1319,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",8,旅費,0,"",0,"",48000,48000,円
132195:2021:expenditure:settlement:ba280a8222d8edf5,2021,executed,執行済額,1319,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",8,旅費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:84c2c7aa42f13c8e,2021,adjusted,予算現額,1320,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",10,需用費,0,"",0,"",1234000,1234000,円
132195:2021:expenditure:settlement:84c2c7aa42f13c8e,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1320,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",10,需用費,0,"",0,"",1234000,1234000,円
132195:2021:expenditure:settlement:84c2c7aa42f13c8e,2021,executed,執行済額,1320,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",10,需用費,0,"",0,"",902435,902435,円
132195:2021:expenditure:settlement:38aac5f16a962439,2021,adjusted,予算現額,1321,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",11,役務費,0,"",0,"",4415200,4415200,円
132195:2021:expenditure:settlement:38aac5f16a962439,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1321,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",11,役務費,0,"",0,"",4468000,4468000,円
132195:2021:expenditure:settlement:38aac5f16a962439,2021,executed,執行済額,1321,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",11,役務費,0,"",0,"",1587881,1587881,円
132195:2021:expenditure:settlement:638c6a2c8e42bb80,2021,adjusted,予算現額,1322,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",12,委託料,0,"",0,"",79910000,79910000,円
132195:2021:expenditure:settlement:638c6a2c8e42bb80,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1322,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",12,委託料,0,"",0,"",79910000,79910000,円
132195:2021:expenditure:settlement:638c6a2c8e42bb80,2021,executed,執行済額,1322,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",12,委託料,0,"",0,"",23782000,23782000,円
132195:2021:expenditure:settlement:8a49a45146784009,2021,adjusted,予算現額,1323,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",13,使用料及び賃借料,0,"",0,"",1592000,1592000,円
132195:2021:expenditure:settlement:8a49a45146784009,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1323,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",13,使用料及び賃借料,0,"",0,"",1592000,1592000,円
132195:2021:expenditure:settlement:8a49a45146784009,2021,executed,執行済額,1323,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",13,使用料及び賃借料,0,"",0,"",176888,176888,円
132195:2021:expenditure:settlement:508cf4acd9701ea2,2021,adjusted,予算現額,1324,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",17,備品購入費,0,"",0,"",52800,52800,円
132195:2021:expenditure:settlement:508cf4acd9701ea2,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1324,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",17,備品購入費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:508cf4acd9701ea2,2021,executed,執行済額,1324,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",17,備品購入費,0,"",0,"",52800,52800,円
132195:2021:expenditure:settlement:2dc3c00be6dd89de,2021,adjusted,予算現額,1325,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",18,負担金，補助及び交付金,0,"",0,"",1200000000,1200000000,円
132195:2021:expenditure:settlement:2dc3c00be6dd89de,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1325,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",18,負担金，補助及び交付金,0,"",0,"",1200000000,1200000000,円
132195:2021:expenditure:settlement:2dc3c00be6dd89de,2021,executed,執行済額,1325,400100,福祉保健部・福祉政策課,0,現年度,1,一般会計,3,"",1,"",1,"",41,"",0,"",0,"",18,負担金，補助及び交付金,0,"",0,"",475200000,475200000,円
132195:2021:expenditure:settlement:a92d61392d8ae4c2,2021,adjusted,予算現額,1326,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",1,報酬,0,"",0,"",5405003,5405003,円
132195:2021:expenditure:settlement:a92d61392d8ae4c2,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1326,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",1,報酬,0,"",0,"",5829000,5829000,円
132195:2021:expenditure:settlement:a92d61392d8ae4c2,2021,executed,執行済額,1326,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",1,報酬,0,"",0,"",4923564,4923564,円
132195:2021:expenditure:settlement:caaeb308522a703c,2021,adjusted,予算現額,1327,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",3,職員手当等,0,"",0,"",1081000,1081000,円
132195:2021:expenditure:settlement:caaeb308522a703c,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1327,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",3,職員手当等,0,"",0,"",1081000,1081000,円
132195:2021:expenditure:settlement:caaeb308522a703c,2021,executed,執行済額,1327,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",3,職員手当等,0,"",0,"",1037280,1037280,円
132195:2021:expenditure:settlement:00577ab1fbc2f5a8,2021,adjusted,予算現額,1328,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",8,旅費,0,"",0,"",54000,54000,円
132195:2021:expenditure:settlement:00577ab1fbc2f5a8,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1328,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",8,旅費,0,"",0,"",54000,54000,円
132195:2021:expenditure:settlement:00577ab1fbc2f5a8,2021,executed,執行済額,1328,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",8,旅費,0,"",0,"",5088,5088,円
132195:2021:expenditure:settlement:30111db2f1d8ccf8,2021,adjusted,予算現額,1329,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",10,需用費,0,"",0,"",33000,33000,円
132195:2021:expenditure:settlement:30111db2f1d8ccf8,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1329,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",10,需用費,0,"",0,"",33000,33000,円
132195:2021:expenditure:settlement:30111db2f1d8ccf8,2021,executed,執行済額,1329,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",10,需用費,0,"",0,"",32545,32545,円
132195:2021:expenditure:settlement:db7e5505350a566a,2021,adjusted,予算現額,1330,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",11,役務費,0,"",0,"",14000,14000,円
132195:2021:expenditure:settlement:db7e5505350a566a,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1330,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",11,役務費,0,"",0,"",14000,14000,円
132195:2021:expenditure:settlement:db7e5505350a566a,2021,executed,執行済額,1330,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",2,"",0,"",0,"",11,役務費,0,"",0,"",12976,12976,円
132195:2021:expenditure:settlement:7ca21ac38986e88a,2021,adjusted,予算現額,1331,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",10,需用費,0,"",0,"",8000,8000,円
132195:2021:expenditure:settlement:7ca21ac38986e88a,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1331,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",10,需用費,0,"",0,"",8000,8000,円
132195:2021:expenditure:settlement:7ca21ac38986e88a,2021,executed,執行済額,1331,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",10,需用費,0,"",0,"",5280,5280,円
132195:2021:expenditure:settlement:bd06a9ed525cc50c,2021,adjusted,予算現額,1332,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",11,役務費,0,"",0,"",1121362,1121362,円
132195:2021:expenditure:settlement:bd06a9ed525cc50c,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1332,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",11,役務費,0,"",0,"",17000,17000,円
132195:2021:expenditure:settlement:bd06a9ed525cc50c,2021,executed,執行済額,1332,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",11,役務費,0,"",0,"",1121362,1121362,円
132195:2021:expenditure:settlement:9e06a24e084017ca,2021,adjusted,予算現額,1333,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",12,委託料,0,"",0,"",20000,20000,円
132195:2021:expenditure:settlement:9e06a24e084017ca,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1333,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",12,委託料,0,"",0,"",229000,229000,円
132195:2021:expenditure:settlement:9e06a24e084017ca,2021,executed,執行済額,1333,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",12,委託料,0,"",0,"",20000,20000,円
132195:2021:expenditure:settlement:39cdb6a0cab20117,2021,adjusted,予算現額,1334,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",19,扶助費,0,"",0,"",1000,1000,円
132195:2021:expenditure:settlement:39cdb6a0cab20117,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1334,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",19,扶助費,0,"",0,"",1000,1000,円
132195:2021:expenditure:settlement:39cdb6a0cab20117,2021,executed,執行済額,1334,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",20,"",0,"",0,"",19,扶助費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:fe37f56afa9f67f2,2021,adjusted,予算現額,1335,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",21,"",0,"",0,"",20,貸付金,0,"",0,"",354398,354398,円
132195:2021:expenditure:settlement:fe37f56afa9f67f2,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1335,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",21,"",0,"",0,"",20,貸付金,0,"",0,"",1010000,1010000,円
132195:2021:expenditure:settlement:fe37f56afa9f67f2,2021,executed,執行済額,1335,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",21,"",0,"",0,"",20,貸付金,0,"",0,"",255000,255000,円
132195:2021:expenditure:settlement:660c1546cf8ab95c,2021,adjusted,予算現額,1336,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",1,報酬,0,"",0,"",1438000,1438000,円
132195:2021:expenditure:settlement:660c1546cf8ab95c,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1336,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",1,報酬,0,"",0,"",1438000,1438000,円
132195:2021:expenditure:settlement:660c1546cf8ab95c,2021,executed,執行済額,1336,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",1,報酬,0,"",0,"",1287000,1287000,円
132195:2021:expenditure:settlement:e313c9c6e919a2f5,2021,adjusted,予算現額,1337,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",8,旅費,0,"",0,"",6000,6000,円
132195:2021:expenditure:settlement:e313c9c6e919a2f5,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1337,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",8,旅費,0,"",0,"",6000,6000,円
132195:2021:expenditure:settlement:e313c9c6e919a2f5,2021,executed,執行済額,1337,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",8,旅費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:b7133af92fdf8fb5,2021,adjusted,予算現額,1338,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",10,需用費,0,"",0,"",59000,59000,円
132195:2021:expenditure:settlement:b7133af92fdf8fb5,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1338,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",10,需用費,0,"",0,"",59000,59000,円
132195:2021:expenditure:settlement:b7133af92fdf8fb5,2021,executed,執行済額,1338,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",10,需用費,0,"",0,"",58190,58190,円
132195:2021:expenditure:settlement:ece02e126d3aa10b,2021,adjusted,予算現額,1339,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",11,役務費,0,"",0,"",824000,824000,円
132195:2021:expenditure:settlement:ece02e126d3aa10b,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1339,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",11,役務費,0,"",0,"",824000,824000,円
132195:2021:expenditure:settlement:ece02e126d3aa10b,2021,executed,執行済額,1339,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",11,役務費,0,"",0,"",780260,780260,円
132195:2021:expenditure:settlement:39fe784b68502c0e,2021,adjusted,予算現額,1340,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",12,委託料,0,"",0,"",862000,862000,円
132195:2021:expenditure:settlement:39fe784b68502c0e,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1340,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",12,委託料,0,"",0,"",862000,862000,円
132195:2021:expenditure:settlement:39fe784b68502c0e,2021,executed,執行済額,1340,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",22,"",0,"",0,"",12,委託料,0,"",0,"",861960,861960,円
132195:2021:expenditure:settlement:f0ca9ba096447a65,2021,adjusted,予算現額,1341,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",23,"",0,"",0,"",7,報償費,0,"",0,"",519000,519000,円
132195:2021:expenditure:settlement:f0ca9ba096447a65,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1341,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",23,"",0,"",0,"",7,報償費,0,"",0,"",519000,519000,円
132195:2021:expenditure:settlement:f0ca9ba096447a65,2021,executed,執行済額,1341,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",23,"",0,"",0,"",7,報償費,0,"",0,"",404900,404900,円
132195:2021:expenditure:settlement:f22ff0affcaeb572,2021,adjusted,予算現額,1342,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",23,"",0,"",0,"",10,需用費,0,"",0,"",7000,7000,円
132195:2021:expenditure:settlement:f22ff0affcaeb572,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1342,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",23,"",0,"",0,"",10,需用費,0,"",0,"",7000,7000,円
132195:2021:expenditure:settlement:f22ff0affcaeb572,2021,executed,執行済額,1342,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",23,"",0,"",0,"",10,需用費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:512d82b1b04db4b6,2021,adjusted,予算現額,1343,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",1,報酬,0,"",0,"",306487,306487,円
132195:2021:expenditure:settlement:512d82b1b04db4b6,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1343,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",1,報酬,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:512d82b1b04db4b6,2021,executed,執行済額,1343,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",1,報酬,0,"",0,"",300847,300847,円
132195:2021:expenditure:settlement:0c9bcc62503f2947,2021,adjusted,予算現額,1344,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",7,報償費,0,"",0,"",79633,79633,円
132195:2021:expenditure:settlement:0c9bcc62503f2947,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1344,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",7,報償費,0,"",0,"",387000,387000,円
132195:2021:expenditure:settlement:0c9bcc62503f2947,2021,executed,執行済額,1344,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",7,報償費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:808ad33dae840e64,2021,adjusted,予算現額,1345,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",8,旅費,0,"",0,"",880,880,円
132195:2021:expenditure:settlement:808ad33dae840e64,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1345,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",8,旅費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:808ad33dae840e64,2021,executed,執行済額,1345,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",8,旅費,0,"",0,"",880,880,円
132195:2021:expenditure:settlement:618e9dc95dbfef4e,2021,adjusted,予算現額,1346,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",10,需用費,0,"",0,"",17000,17000,円
132195:2021:expenditure:settlement:618e9dc95dbfef4e,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1346,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",10,需用費,0,"",0,"",17000,17000,円
132195:2021:expenditure:settlement:618e9dc95dbfef4e,2021,executed,執行済額,1346,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",10,需用費,0,"",0,"",16224,16224,円
132195:2021:expenditure:settlement:4ac57cf623163fef,2021,adjusted,予算現額,1347,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",11,役務費,0,"",0,"",14000,14000,円
132195:2021:expenditure:settlement:4ac57cf623163fef,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1347,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",11,役務費,0,"",0,"",14000,14000,円
132195:2021:expenditure:settlement:4ac57cf623163fef,2021,executed,執行済額,1347,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",11,役務費,0,"",0,"",0,0,円
132195:2021:expenditure:settlement:1f6ad799790a66f4,2021,adjusted,予算現額,1348,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",12,委託料,0,"",0,"",330000,330000,円
132195:2021:expenditure:settlement:1f6ad799790a66f4,2021,adjusted-before-transfer,補正後予算額（流用・充用前）,1348,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",12,委託料,0,"",0,"",330000,330000,円
132195:2021:expenditure:settlement:1f6ad799790a66f4,2021,executed,執行済額,1348,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",12,委託料,0,"",0,"",330000,330000,円
132195:2021:expenditure:settlement:cf2b07ec62980059,2021,adjusted,予算現額,1349,400200,福祉保健部・福祉相談課,0,現年度,1,一般会計,3,"",1,"",1,"",24,"",0,"",0,"",19,扶助費,0,"",0,"",10014000,10014000,円
