fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_group,cofog_class,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2025,expenditure,132071:2025:expenditure:approved:7418ef988933e175,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:741b4ef47de6a464,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:7420fba7b5b2e74e,assigned,04,04.5,04.5.1,retained,項,akishima-doboku-doro,
2025,expenditure,132071:2025:expenditure:approved:7439637733a43009,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7446bc858b9e724c,assigned,09,09.6,"",retained,目,akishima-hokentaiiku-kyushoku,
2025,expenditure,132071:2025:expenditure:approved:7456e04df930923c,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:747737608dfdeb98,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:747843ba4341e55d,assigned,06,06.1,"",retained,項,akishima-doboku-jutaku,
2025,expenditure,132071:2025:expenditure:approved:7489603cd13a6d14,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7498e7e754330d11,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:74a9ad1c7593b1d4,assigned,09,09.6,"",retained,目,akishima-hokentaiiku-kyushoku,
2025,expenditure,132071:2025:expenditure:approved:74b50733b9a7600b,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:74b6cb6fe1ad7f21,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:74de90b0d0fa22b6,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:74deab56a73a8326,assigned,09,09.6,"",retained,目,akishima-hokentaiiku-kyushoku,
2025,expenditure,132071:2025:expenditure:approved:74f569a1196a712f,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:75041a2cc5b68fa4,assigned,04,04.7,"",retained,款,shoko,
2025,expenditure,132071:2025:expenditure:approved:752f6cbc8e3c327c,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:756f2ac228ff9285,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7579479f1db5cf49,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:757c79348b5026c6,assigned,04,04.5,04.5.1,retained,項,akishima-doboku-doro,
2025,expenditure,132071:2025:expenditure:approved:757e997ae321e186,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:75a931b07bb7e635,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:75ac02959e080836,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:75b94d2b5213eb0c,assigned,08,08.1,"",retained,目,akishima-toshikeikaku-kouen,
2025,expenditure,132071:2025:expenditure:approved:75bff230aca54e54,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:75d1df5b970f639d,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:75e6041fc49ca40b,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:75f0a0939eaedfe3,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:75f922dba3b1d122,assigned,04,04.7,"",retained,款,shoko,
2025,expenditure,132071:2025:expenditure:approved:76155bee3110f871,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7615e7cdd369a7f4,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:761ca39a2fbb4231,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7626810edd2f14fe,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:7629f88a7c33e769,assigned,08,08.1,"",retained,目,akishima-toshikeikaku-kouen,
2025,expenditure,132071:2025:expenditure:approved:762c4357ee20d71f,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7637165d41930027,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:763987607dbc58bb,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:764b342a85e8b92a,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:765cf70326092466,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:76615933d7446fd1,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:767dbbdc1a512e15,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7681f51cea886d3b,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:76831b8f46cb9cdc,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:768a4cd5cc5b244e,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:76c730a8e04d2d92,assigned,09,09.5,"",retained,項,akishima-shakaikyoiku-other,
2025,expenditure,132071:2025:expenditure:approved:76e5b2a2970922d4,assigned,03,03.2,"",retained,款,shobo,
2025,expenditure,132071:2025:expenditure:approved:76eb78f15c5f5a3b,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:77057b3caf4d9843,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:771d3952392f1fe1,assigned,01,01.1,"",retained,款,gikai,
2025,expenditure,132071:2025:expenditure:approved:771d54d0780a0892,assigned,06,06.1,"",retained,項,akishima-doboku-jutaku,
2025,expenditure,132071:2025:expenditure:approved:7721894bb8e93d9f,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:774bf5c04124a082,assigned,09,09.6,"",retained,目,akishima-hokentaiiku-kyushoku,
2025,expenditure,132071:2025:expenditure:approved:77b287b0ad901754,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:77bc7536ab12f30c,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:77c62df3bebbd29c,assigned,08,08.1,"",retained,目,akishima-toshikeikaku-kouen,
2025,expenditure,132071:2025:expenditure:approved:77e8599e56ea1695,assigned,01,01.1,"",retained,款,gikai,
2025,expenditure,132071:2025:expenditure:approved:77f5b6fecc32cd13,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:7813c608e86cb63b,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:783156e6b12da85d,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:78524fe53b0790b2,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:78736bfa078689ae,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:787aa293ecce8196,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:78925f2db55e154b,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:78a0922a1c59bb4d,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:78b38aed284468bb,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:78cd77f9e53feedb,assigned,06,06.1,"",retained,項,akishima-doboku-jutaku,
2025,expenditure,132071:2025:expenditure:approved:78d50017f0678458,assigned,04,04.7,"",retained,款,shoko,
2025,expenditure,132071:2025:expenditure:approved:78e6b6b56ca4e24f,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:78f20e6eab436091,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:79535c5548358de5,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:795b394247fdc055,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:79656705a7f0dbad,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7996fae3d314a92d,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:79e7fdb3bd6bd54f,assigned,03,03.2,"",retained,款,shobo,
2025,expenditure,132071:2025:expenditure:approved:7a09f7b9babb20ea,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:7a0f37ccc32d714f,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7a17f9900d298fbd,assigned,08,08.1,"",retained,目,akishima-toshikeikaku-kouen,
2025,expenditure,132071:2025:expenditure:approved:7a3afbdd2aaaa35f,assigned,09,09.5,"",retained,項,akishima-shakaikyoiku-other,
2025,expenditure,132071:2025:expenditure:approved:7a43a1e662ddf060,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:7a5c446e8f643cd6,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7a5d28c662629879,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:7a632f22fb302ffb,assigned,06,06.2,"",retained,項,akishima-toshikeikaku-other,
2025,expenditure,132071:2025:expenditure:approved:7a9d1d2122a1bf02,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7aa9afa5452b1589,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7aea88d737c359ad,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:7af9e6e87cfd6fec,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:7b05671999a4d24e,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7b1a9a10d44bce98,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:7b1c3dafe46a5b41,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:7b3639e10bc62cf2,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:7b449a500de9a695,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:7b586f627d98b03c,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:7b6c9c55d5c2e0ab,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7b85608ee6490275,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7bb2754d25965391,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7bc2a843b03677d0,assigned,01,01.1,"",retained,款,gikai,
2025,expenditure,132071:2025:expenditure:approved:7bcff99bc9654583,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7bfd4e83b93db597,assigned,04,04.5,"",retained,項,akishima-doboku-kanri,
2025,expenditure,132071:2025:expenditure:approved:7c184d91d6613f20,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:7c2201e04a66338b,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7c3877f8ea18a612,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:7c3a65df4afde459,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7c5bc61ddecdc68a,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:7c5c18a04de11999,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7c738325530dc94a,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:7c7503b59d880106,assigned,03,03.2,"",retained,款,shobo,
2025,expenditure,132071:2025:expenditure:approved:7c77b83a22fc8e4c,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7c78f9fc46a01f1d,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7c9062b34a8a3245,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:7ca869c79e7d3e5a,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:7cb427f2c4691388,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7cd40b52e9fe282f,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7cf56c50ab367c42,assigned,09,09.5,"",retained,項,akishima-shakaikyoiku-other,
2025,expenditure,132071:2025:expenditure:approved:7cf968580bb9f8d8,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:7d0f6dfc4a35b9bb,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:7d3e48858511c5cb,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7d4593a703ddfc9e,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:7d53a322bab17b3e,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7d9ab989eb9e7afd,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7d9d1d3d95eb3e6c,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7dbcb3b63224bda3,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:7dd653eb3818faf8,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:7dd9b834b4981f41,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:7defe5d6085f4c59,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:7dfa9f6e8f6df811,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:7e072f1093d84d84,assigned,04,04.2,"",retained,款,norin,
2025,expenditure,132071:2025:expenditure:approved:7e0b9f8a82a4a87f,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:7e2aa47228f1956d,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7e3b7c85685f3e3a,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:7e3c99e5bd018661,assigned,01,01.1,"",retained,款,gikai,
2025,expenditure,132071:2025:expenditure:approved:7eac6f50b7a08fc0,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7ecda101054f28db,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7f1c8a6ab5d6b722,assigned,06,06.1,"",retained,項,akishima-doboku-jutaku,
2025,expenditure,132071:2025:expenditure:approved:7f246db579dc8583,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:7f3d1f0f9d6232f0,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:7f89ccaec5478e76,assigned,04,04.5,"",retained,項,akishima-doboku-kanri,
2025,expenditure,132071:2025:expenditure:approved:7fa670276902632e,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:7ffd4f7b1d5d4696,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:801cde9d7173f34f,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:8024a2d9e8b9cb86,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:80269c3974e65e51,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:80293d9fd41cbdc1,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:8031159f22a3fd5c,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:803dd7ffb91fe8ae,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:8063050a3a4d2ec2,assigned,09,09.5,"",retained,項,akishima-shakaikyoiku-other,
2025,expenditure,132071:2025:expenditure:approved:8075d69b5254b57a,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:8083ed21d75407e5,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:80b0db425308c0d8,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:80c3a8f9034e3ded,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:80ddab22f9522fd5,assigned,09,09.5,"",retained,項,akishima-shakaikyoiku-other,
2025,expenditure,132071:2025:expenditure:approved:80f8fdc2fdfa9cb4,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:8124c0e277d6df1f,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:813d28a967c4cec2,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:818cdd4fef4cb74f,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:81aae8987e8ca687,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:81af26f77e5fe881,assigned,01,01.1,"",retained,款,gikai,
2025,expenditure,132071:2025:expenditure:approved:81b2163eeb83eb0a,assigned,04,04.1,04.1.2,retained,款,rodo,
2025,expenditure,132071:2025:expenditure:approved:81b445ce23537454,assigned,09,09.5,"",retained,項,akishima-shakaikyoiku-other,
2025,expenditure,132071:2025:expenditure:approved:81c33e8ab5a4e60f,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:81cc246c59a5f6b0,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:81d736235c51f701,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:81debe1c7fbefa3c,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:820c0d9e774be231,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:8219a1a1d8158cb3,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:8240bf798c15c587,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:824334a9deea969a,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:824342f48d8021fd,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:82448ba0507dee4c,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:824595e780662447,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:825bb934674b2b72,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:82752e85d6f7845a,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:827db05bf6d91776,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:828eb4840b211d28,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:8296d4ede2a809a0,assigned,06,06.2,"",retained,項,akishima-toshikeikaku-other,
2025,expenditure,132071:2025:expenditure:approved:829eb7a5794c0b73,assigned,04,04.7,"",retained,款,shoko,
2025,expenditure,132071:2025:expenditure:approved:82b3df7f3246b851,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:82b67d8f8f1b9233,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:82bc5d5f8d783b21,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:82d3a2f63b4e75c4,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:8323673a3d623bfd,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:8334fb2231197eac,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:83698aaac44cb1e4,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:836b9bc2852b6f22,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:8384fca3006cb5a1,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:83a24e0f9d6531db,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:83bb51bcfadb9c3f,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:83bfea17d7da26f0,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:83d8a5c699e27584,assigned,04,04.5,"",retained,項,akishima-doboku-kanri,
2025,expenditure,132071:2025:expenditure:approved:83f5bc9206508d06,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:83fb984da2d7ad52,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:8416099b01d57cc7,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:843a13d705715710,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:8443a1d1b3b82512,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:8446e0ac74cc70d1,assigned,04,04.5,"",retained,項,akishima-doboku-kanri,
2025,expenditure,132071:2025:expenditure:approved:8453dc3571eda89d,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:8453e33075575a8c,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:84858c590cd9ea7a,assigned,01,01.1,"",retained,款,gikai,
2025,expenditure,132071:2025:expenditure:approved:8486d8d0c843a41b,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:849c86f63ae12a0c,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:84a4d4126480431a,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:84b1fe87490050be,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:84efdb1d6f01e876,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:84f25b08e7499262,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:853722b8e634cb74,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:856d79b625f184ca,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:85c7aa142bad234b,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:85cc5347b6703156,assigned,09,09.8,"",retained,項,akishima-kyoiku-gakko,
2025,expenditure,132071:2025:expenditure:approved:85d1e9c3d2276080,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:85f720b246b26936,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:85fdefe07ace872b,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:860e17cf73a54bda,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:8615cd1f9befa27b,assigned,09,09.2,"",retained,項,akishima-kyoiku-chuto,
2025,expenditure,132071:2025:expenditure:approved:861d3ce906dd4fae,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:863428e0efdbab79,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:8638064bdd7bcbc8,assigned,08,08.2,"",retained,目,akishima-shakaikyoiku-bunka,
2025,expenditure,132071:2025:expenditure:approved:863d7488b2d295b2,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:86422c07268c0c15,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:864372ebb4f6be4a,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:865313a644c00095,assigned,05,05.1,"",retained,項,akishima-eisei-seiso,
2025,expenditure,132071:2025:expenditure:approved:865710f26d91991d,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:8679755bea41b2c2,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:867aed166ce66dea,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:869f09ec82404172,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:86caee7cb54635ad,assigned,04,04.5,"",retained,項,akishima-doboku-kanri,
2025,expenditure,132071:2025:expenditure:approved:86d56f6a4cef64d3,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:86e941df18a977d8,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:86ef88dd96acba49,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:86f32d810d5601db,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:86fb4e0e33c18227,assigned,01,01.1,"",retained,款,gikai,
2025,expenditure,132071:2025:expenditure:approved:8713fbf5eb9a5d6c,assigned,07,"","",retained,項,akishima-eisei-hoken,
2025,expenditure,132071:2025:expenditure:approved:8722b84147adc7f7,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:873043d995162f2a,assigned,08,08.1,"",retained,項,akishima-hokentaiiku-other,
2025,expenditure,132071:2025:expenditure:approved:87604ec1a1522dce,assigned,09,09.1,"",retained,項,akishima-kyoiku-shoto,
2025,expenditure,132071:2025:expenditure:approved:876b5bf102544b46,assigned,10,"","",retained,款,minsei,
2025,expenditure,132071:2025:expenditure:approved:878a5c9f679e4bfa,assigned,01,"","",retained,款,somu,
2025,expenditure,132071:2025:expenditure:approved:878bfd7d26e0f0a7,assigned,03,03.2,"",retained,款,shobo,
2025,expenditure,132071:2025:expenditure:approved:879f4af2ab30202c,assigned,08,08.1,"",retained,目,akishima-toshikeikaku-kouen,
2025,expenditure,132071:2025:expenditure:approved:87b13bc4b7f034d7,assigned,03,03.2,"",retained,款,shobo,
