budget_line_id,fiscal_year,phase_id,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,value,source_amount
132071:2025:revenue:approved:e10a93066163389d,2025,approved,246,"",一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,6,妊婦健康診査支援事業補助金,"",妊婦健康診査支援事業補助金(子ども家庭センター担当),11043000,11043
132071:2025:revenue:approved:4e3574096712a08a,2025,approved,247,"",一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,7,帯状疱疹ワクチン任意接種補助金,"",帯状疱疹ワクチン任意接種補助金(健康課),8794000,8794
132071:2025:revenue:approved:8465b2dd2a30b19d,2025,approved,248,"",一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,8,母子保健支援事業補助金,"",母子保健支援事業補助金(子ども家庭センター担当),1045000,1045
132071:2025:revenue:approved:0221e90d06825a48,2025,approved,249,"",一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,9,流域対策等強化・推進事業補助金,"",流域対策等強化・推進事業補助金(下水道課),540000,540
132071:2025:revenue:approved:989488c489be1fde,2025,approved,250,"",一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,10,小児インフルエンザワクチン任意接種補助金,"",小児インフルエンザワクチン任意接種補助金(健康課),8870000,8870
132071:2025:revenue:approved:f53ed3ae281fcbdb,2025,approved,251,"",一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,11,HPVワクチン男性接種補助金,"",HPVワクチン男性接種補助金(健康課),668000,668
132071:2025:revenue:approved:7fbd263b3c780230,2025,approved,252,"",一般会計,17,都支出金,2,都補助金,3,衛生費都補助金,12,初回産科受診料支援事業補助金,"",初回産科受診料支援事業補助金(子ども家庭センター担当),12000,12
132071:2025:revenue:approved:f96cb17fb4587f12,2025,approved,253,"",一般会計,17,都支出金,2,都補助金,4,労働費都補助金,1,シルバー人材センター運営費補助金,"",シルバー人材センター運営費補助金(産業活性課),12495000,12495
132071:2025:revenue:approved:fd9fe1b2adae19fc,2025,approved,254,"",一般会計,17,都支出金,2,都補助金,5,農林費都補助金,1,農業委員会費補助金,"",農業委員会交付金等(農業委員会事務局),689000,689
132071:2025:revenue:approved:8508c693f173f0aa,2025,approved,255,"",一般会計,17,都支出金,2,都補助金,5,農林費都補助金,1,農業委員会費補助金,"",農業経営基盤強化措置事務取扱交付金(農業委員会事務局),221000,221
132071:2025:revenue:approved:c9d0c819b62074fa,2025,approved,256,"",一般会計,17,都支出金,2,都補助金,5,農林費都補助金,2,土地改良事業補助金,"",土地改良事業補助金(環境課),11250000,11250
132071:2025:revenue:approved:6f6b7fd2f9f83a7d,2025,approved,257,"",一般会計,17,都支出金,2,都補助金,5,農林費都補助金,3,多摩産材利用促進プロジェクト補助金,"",多摩産材利用促進プロジェクト補助金(市民総合交流拠点施設建設担当),9282000,9282
132071:2025:revenue:approved:d467e84ec6ecf367,2025,approved,258,"",一般会計,17,都支出金,2,都補助金,6,商工費都補助金,1,商店街チャレンジ戦略支援事業補助金,"",商店街チャレンジ戦略支援事業補助金(産業活性課),3298000,3298
132071:2025:revenue:approved:f81401399f802158,2025,approved,259,"",一般会計,17,都支出金,2,都補助金,6,商工費都補助金,2,消費者行政強化交付金,"",消費者行政強化交付金(生活コミュニティ課),364000,364
132071:2025:revenue:approved:dfed72e191e57578,2025,approved,260,"",一般会計,17,都支出金,2,都補助金,6,商工費都補助金,3,都内ものづくり企業地域共生推進事業補助金,"",都内ものづくり企業地域共生推進事業補助金(産業活性課),5000000,5000
132071:2025:revenue:approved:2e0a02b481a0ba12,2025,approved,261,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,1,国土利用計画法経由事務費交付金,"",国土利用計画法経由事務費交付金(地域開発課),61000,61
132071:2025:revenue:approved:0926223eefd1384b,2025,approved,262,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,2,戸建住宅等耐震化促進事業補助金,"",戸建住宅等耐震化促進事業補助金(都市計画課),2910000,2910
132071:2025:revenue:approved:434ea90cb18355f7,2025,approved,263,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,3,道路整備費補助金,"",市道昭島5号道路改修工事費補助金(建設課),7000000,7000
132071:2025:revenue:approved:291fdb1ab78d9344,2025,approved,264,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,3,道路整備費補助金,"",市道昭島7号道路改修工事費補助金(建設課),5800000,5800
132071:2025:revenue:approved:0f86537152912c5c,2025,approved,265,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,3,道路整備費補助金,"",市道昭島23号道路改修工事費補助金(建設課),9000000,9000
132071:2025:revenue:approved:33dfe9bb3d9dccf9,2025,approved,266,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,3,道路整備費補助金,"",市道昭島30号道路改修工事費補助金(建設課),9400000,9400
132071:2025:revenue:approved:d3d3dc9dcabcecd5,2025,approved,267,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,3,道路整備費補助金,"",橋りょう改修事業補助金(建設課),1800000,1800
132071:2025:revenue:approved:dbbbedfeb787ed77,2025,approved,268,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,4,ブロック塀等安全対策促進事業補助金,"",ブロック塀等安全対策促進事業補助金(都市計画課),265000,265
132071:2025:revenue:approved:e711bc8ff80a0239,2025,approved,269,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,5,都市計画事業補助金,"",都市計画道路3・4・1号街路事業補助金(建設課),131400000,131400
132071:2025:revenue:approved:c9ab85b2270e1169,2025,approved,270,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,6,空き家利活用等支援事業補助金,"",空き家利活用等支援事業補助金(都市計画課),49000,49
132071:2025:revenue:approved:7a8eccba5cc48ce4,2025,approved,271,"",一般会計,17,都支出金,2,都補助金,7,土木費都補助金,7,無電柱化事業補助金,"",無電柱化チャレンジ支援事業補助金(建設課),5000000,5000
132071:2025:revenue:approved:81cd50eae92cdd3f,2025,approved,272,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,1,幼稚園等園児保護者負担軽減事業補助金,"",私立幼稚園等園児保護者負担軽減事業補助金(子ども育成支援課),26130000,26130
132071:2025:revenue:approved:1a77b0be4961644a,2025,approved,273,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,2,放課後子どもプラン事業補助金,"",放課後子ども教室推進事業補助金(子ども育成支援課),24967000,24967
132071:2025:revenue:approved:dfd411e2e5104cbb,2025,approved,274,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,3,地域ぐるみの学校安全体制整備推進事業補助金,"",地域ぐるみの学校安全体制整備推進事業補助金(学務担当),235000,235
132071:2025:revenue:approved:901509598fca7a4d,2025,approved,275,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,4,学校教育指導事業等補助金,"",学校と家庭の連携推進事業補助金(指導課),5083000,5083
132071:2025:revenue:approved:9f9c73ed8150cf14,2025,approved,276,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,4,学校教育指導事業等補助金,"",スクールソーシャルワーカー活用事業補助金(指導課),8794000,8794
132071:2025:revenue:approved:9d4bf35c8574ecbc,2025,approved,277,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,5,被災児童生徒就学支援等事業補助金,"",被災児童生徒就学支援等事業補助金(学務担当),150000,150
132071:2025:revenue:approved:3819714b7fb9d781,2025,approved,278,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,6,地域学校協働活動推進事業補助金,"",地域学校協働活動推進事業補助金(指導課),2573000,2573
132071:2025:revenue:approved:13b88a7132535d7f,2025,approved,279,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,7,部活動指導員配置促進事業補助金,"",部活動指導員配置促進事業補助金(指導課),9656000,9656
132071:2025:revenue:approved:840a978d9b562ad9,2025,approved,280,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,8,スクール・サポート・スタッフ配置事業補助金,"",スクール・サポート・スタッフ配置事業補助金(指導課),36727000,36727
132071:2025:revenue:approved:ac66751fc15c45ae,2025,approved,281,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,9,青少年健全育成応援事業補助金,"",青少年健全育成応援事業補助金(子ども未来課),1000000,1000
132071:2025:revenue:approved:4e41d60a8f09d622,2025,approved,282,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,10,学校マネジメント強化事業補助金,"",学校マネジメント強化事業補助金(指導課),49133000,49133
132071:2025:revenue:approved:6dd03c242b43679d,2025,approved,283,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,11,社会の力活用事業補助金,"",社会の力活用事業補助金(指導課),17772000,17772
132071:2025:revenue:approved:58ce65e29f9a61f0,2025,approved,284,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,12,公立学校施設防災機能強化支援事業補助金,"",富士見丘小防災機能強化支援事業補助金(教育総務課),11666000,11666
132071:2025:revenue:approved:79ba23c2b091f653,2025,approved,285,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,12,公立学校施設防災機能強化支援事業補助金,"",玉川小防災機能強化支援事業補助金(教育総務課),11146000,11146
132071:2025:revenue:approved:1e47fe2c9bcf384d,2025,approved,286,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,12,公立学校施設防災機能強化支援事業補助金,"",中神小防災機能強化支援事業補助金(教育総務課),14455000,14455
132071:2025:revenue:approved:30c163532fc2a694,2025,approved,287,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,12,公立学校施設防災機能強化支援事業補助金,"",拝島第一小防災機能強化支援事業補助金(教育総務課),2507000,2507
132071:2025:revenue:approved:ed068345873e3981,2025,approved,288,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,12,公立学校施設防災機能強化支援事業補助金,"",拝島第三小防災機能強化支援事業補助金(教育総務課),8708000,8708
132071:2025:revenue:approved:c23e9befdb9a1b1f,2025,approved,289,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,12,公立学校施設防災機能強化支援事業補助金,"",福島中防災機能強化支援事業補助金(教育総務課),2664000,2664
132071:2025:revenue:approved:061582f52bb1bb39,2025,approved,290,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,12,公立学校施設防災機能強化支援事業補助金,"",拝島中防災機能強化支援事業補助金(教育総務課),8983000,8983
132071:2025:revenue:approved:764c72d9407da9f3,2025,approved,291,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,13,スポーツ実施促進事業補助金,"",スポーツ実施促進事業補助金(スポーツ振興課),5000000,5000
132071:2025:revenue:approved:79fe3065244aea8b,2025,approved,292,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,14,教育支援センター機能強化補助事業補助金,"",教育支援センター機能強化補助事業補助金(指導課),1405000,1405
132071:2025:revenue:approved:ac7a381b513650ae,2025,approved,293,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,15,デジタル利活用支援員配置支援事業補助金,"",デジタル利活用支援員配置支援事業補助金(教育総務課),10173000,10173
132071:2025:revenue:approved:61474f0ff7c10bfc,2025,approved,294,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,16,特別支援教育推進事業補助金,"",特別支援教育推進事業補助金(指導課),3568000,3568
132071:2025:revenue:approved:d89c0dfe33eb6f35,2025,approved,295,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,17,エデュケーション・アシスタント配置支援事業補助金,"",エデュケーション・アシスタント配置支援事業補助金(指導課),64128000,64128
132071:2025:revenue:approved:ff18b6cb17aa61a1,2025,approved,296,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,18,校内別室指導支援員配置事業補助金,"",校内別室指導支援員配置事業補助金(指導課),5005000,5005
132071:2025:revenue:approved:8e70c0f992edd375,2025,approved,297,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,19,学校給食費無償化支援事業補助金,"",学校給食費無償化支援事業補助金(学校給食課),204193000,204193
132071:2025:revenue:approved:4bee51a7e8846e2e,2025,approved,298,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,20,部活動地域連携・地域移行支援事業補助金,"",部活動地域連携・地域移行支援事業補助金(指導課),4294000,4294
132071:2025:revenue:approved:2edd3ffea12c8324,2025,approved,299,"",一般会計,17,都支出金,2,都補助金,8,教育費都補助金,21,教育支援体制整備事業補助金,"",教育支援体制整備事業補助金(指導課),1967000,1967
132071:2025:revenue:approved:0cdfe4b216b9836a,2025,approved,300,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,1,都税徴収委託金,"",都税徴収委託金(納税課),201360000,201360
132071:2025:revenue:approved:00f6b2bc5e730184,2025,approved,301,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,2,人口動態調査委託金,"",人口動態調査委託金(市民課),117000,117
132071:2025:revenue:approved:b9589e45dc1a8a94,2025,approved,302,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,3,統計調査委託金,"",学校基本調査委託金(行政経営担当),25000,25
132071:2025:revenue:approved:8646e70b5c2dabe2,2025,approved,303,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,3,統計調査委託金,"",建設工事統計調査委託金(行政経営担当),75000,75
132071:2025:revenue:approved:61320a4db93168fb,2025,approved,304,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,3,統計調査委託金,"",経済センサス調査区管理委託金(行政経営担当),14000,14
132071:2025:revenue:approved:ba200bea1929ba04,2025,approved,305,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,3,統計調査委託金,"",経済センサス活動調査準備事務委託金(行政経営担当),712000,712
132071:2025:revenue:approved:4c5e07046c4542c1,2025,approved,306,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,3,統計調査委託金,"",農林業センサス委託金(行政経営担当),29000,29
132071:2025:revenue:approved:86a564aec6b59038,2025,approved,307,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,3,統計調査委託金,"",国勢調査委託金(行政経営担当),70621000,70621
132071:2025:revenue:approved:43054d0ee097273d,2025,approved,308,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,4,土地所有状況等調査事務委託金,"",土地所有状況等調査事務委託金(課税課),247000,247
132071:2025:revenue:approved:5f26275caef236cf,2025,approved,309,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,5,在外選挙人名簿登録事務委託金,"",在外選挙人名簿登録事務委託金(選挙管理委員会事務局),65000,65
132071:2025:revenue:approved:46dec4d8d1e28a2f,2025,approved,310,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,6,住民基本台帳等人口調査委託金,"",住民基本台帳等人口調査委託金(市民課),262000,262
132071:2025:revenue:approved:c85c992de617d85a,2025,approved,311,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,7,参議院議員選挙委託金,"",参議院議員選挙執行委託金(選挙管理委員会事務局),76178000,76178
132071:2025:revenue:approved:fe4a0da71ec8eb9f,2025,approved,312,"",一般会計,17,都支出金,3,委託金,1,総務費都委託金,8,東京都議会議員選挙委託金,"",東京都議会議員選挙執行委託金(選挙管理委員会事務局),66473000,66473
132071:2025:revenue:approved:97456e475d95ef5f,2025,approved,313,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,1,心身障害者医療助成事務委託金,"",心身障害者医療助成事務委託金(障害福祉課),1096000,1096
132071:2025:revenue:approved:f267a1892093b242,2025,approved,314,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,2,重度心身障害者手当事務委託金,"",重度心身障害者手当事務委託金(障害福祉課),528000,528
132071:2025:revenue:approved:0c36af4b971a4947,2025,approved,315,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,3,女性福祉資金貸付事務委託金,"",女性福祉資金貸付事務委託金(子ども未来課),530000,530
132071:2025:revenue:approved:a9937691e2ab2413,2025,approved,316,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,4,母子及び父子福祉資金貸付事務委託金,"",母子及び父子福祉資金貸付事務委託金(子ども未来課),9302000,9302
132071:2025:revenue:approved:6a5c03c4605f6567,2025,approved,317,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,5,福祉のまちづくり事務委託金,"",福祉のまちづくり事務委託金(都市計画課),50000,50
132071:2025:revenue:approved:49727272797a50ae,2025,approved,318,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,6,身体障害者福祉法事務委託金,"",身体障害者福祉法事務委託金(障害福祉課),305000,305
132071:2025:revenue:approved:bc469e8667de021d,2025,approved,319,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,7,難病等医療費助成事務委託金,"",難病等医療費助成事務委託金(障害福祉課),1049000,1049
132071:2025:revenue:approved:2aa7b3a5ef380513,2025,approved,320,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,8,小児精神病等医療費助成事務等委託金,"",小児精神病等医療費助成事務等委託金(障害福祉課),2596000,2596
132071:2025:revenue:approved:00e975f1d2ccc031,2025,approved,321,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,9,精神保健福祉一般相談事業委託金,"",精神保健福祉一般相談事業委託金(障害福祉課),9380000,9380
132071:2025:revenue:approved:a61c777d945e208f,2025,approved,322,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,10,原子爆弾被爆者等援護事務委託金,"",原子爆弾被爆者等援護事務委託金(障害福祉課),3000,3
132071:2025:revenue:approved:02da12b6d997c6b2,2025,approved,323,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,11,小児慢性特定疾病医療費助成事務委託金,"",小児慢性特定疾病医療費助成事務委託金(障害福祉課),26000,26
132071:2025:revenue:approved:c306428549bbbb98,2025,approved,324,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,12,心身障害者扶養年金事務委託金,"",心身障害者扶養年金事務委託金(障害福祉課),211000,211
132071:2025:revenue:approved:96e370fe1e90da86,2025,approved,325,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,13,心身障害者扶養共済制度事務委託金,"",心身障害者扶養共済制度事務委託金(障害福祉課),153000,153
132071:2025:revenue:approved:0d0a2bd63f23dd9e,2025,approved,326,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,14,特別弔慰金事務委託金,"",特別弔慰金事務委託金(福祉総務課),120000,120
132071:2025:revenue:approved:dcf5578b58d10490,2025,approved,327,"",一般会計,17,都支出金,3,委託金,2,民生費都委託金,15,児童福祉施設事務委託金,"",児童福祉施設事務委託金(子ども育成支援課),284000,284
132071:2025:revenue:approved:b222d5551c24f796,2025,approved,328,"",一般会計,17,都支出金,3,委託金,3,衛生費都委託金,1,環境確保条例事務委託金,"",環境確保条例事務委託金(環境課),28195000,28195
132071:2025:revenue:approved:5464a22b030463d2,2025,approved,329,"",一般会計,17,都支出金,3,委託金,3,衛生費都委託金,2,犬・猫等公示事務委託金,"",犬・猫等公示事務委託金(環境課),1000,1
132071:2025:revenue:approved:adce3a263f57f9c5,2025,approved,330,"",一般会計,17,都支出金,3,委託金,3,衛生費都委託金,3,大気汚染健康障害者医療費助成事務委託金,"",大気汚染健康障害者医療費助成事務委託金(健康課),179000,179
132071:2025:revenue:approved:e93c1da057f5471e,2025,approved,331,"",一般会計,17,都支出金,3,委託金,3,衛生費都委託金,4,風しん抗体検査事業委託金,"",風しん抗体検査事業委託金(健康課),1420000,1420
132071:2025:revenue:approved:1b3f85ee4a09e091,2025,approved,332,"",一般会計,17,都支出金,3,委託金,4,土木費都委託金,1,都営住宅使用申込書配布等事務委託金,"",都営住宅使用申込書配布等事務委託金(都市計画課),340000,340
132071:2025:revenue:approved:06fa35a3fe295a4e,2025,approved,333,"",一般会計,17,都支出金,3,委託金,4,土木費都委託金,2,屋外広告物許可事務委託金,"",屋外広告物許可事務委託金(交通対策課),1991000,1991
132071:2025:revenue:approved:3fc4f3f05f8ec7c4,2025,approved,334,"",一般会計,17,都支出金,3,委託金,4,土木費都委託金,3,マンション適正管理促進事務委託金,"",マンション適正管理促進事務委託金(都市計画課),312000,312
132071:2025:revenue:approved:68f0833e3e350f75,2025,approved,335,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,1,都職員給与等支給事務委託金,"",学校教職員給与等支給事務委託金(指導課),4552000,4552
132071:2025:revenue:approved:e3303b7f9147673e,2025,approved,336,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,2,私立学校指導監督委託金,"",私立学校指導監督委託金(子ども育成支援課),1007000,1007
132071:2025:revenue:approved:a931a07b34b37015,2025,approved,337,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,3,市立学校調査事務委託金,"",市立学校調査事務委託金(教育総務課),14000,14
132071:2025:revenue:approved:95450badc90c31a6,2025,approved,338,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,4,成績一覧表調査委員会運営委託金,"",成績一覧表調査委員会運営委託金(指導課),17000,17
132071:2025:revenue:approved:f6ffc2dc60b5bcc4,2025,approved,339,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,5,教員研修委託金,"",教員研修委託金(指導課),1065000,1065
132071:2025:revenue:approved:03ccdee1dd7543ad,2025,approved,340,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,6,学校会計年度任用職員任用事務委託金,"",学校会計年度任用職員任用事務委託金(指導課),6669000,6669
132071:2025:revenue:approved:ba506db5872be753,2025,approved,341,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,7,文化財届出等事務委託金,"",文化財届出等事務委託金(アキシマエンシス管理課),20000,20
132071:2025:revenue:approved:6696cf762628a9ac,2025,approved,342,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,8,情報活用能力育成事業委託金,"",情報活用能力育成事業委託金(指導課),300000,300
132071:2025:revenue:approved:4f18b164f30775f9,2025,approved,343,"",一般会計,17,都支出金,3,委託金,5,教育費都委託金,9,デジタルを活用したこれからの学び実践事業委託金,"",デジタルを活用したこれからの学び実践事業委託金(指導課),300000,300
132071:2025:revenue:approved:e451919af3441d46,2025,approved,344,"",一般会計,18,財産収入,1,財産運用収入,1,財産貸付収入,1,土地建物貸付収入,"",市有土地貸付収入(総務課、子ども家庭センター担当),1225000,1225
132071:2025:revenue:approved:1d94320ee8e769cb,2025,approved,345,"",一般会計,18,財産収入,1,財産運用収入,1,財産貸付収入,2,物品貸付収入,"",葬祭用具貸付収入(生活コミュニティ課),448000,448
132071:2025:revenue:approved:b9d13e7f29605cf8,2025,approved,346,"",一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,基金利子,"",財政調整基金利子(財政課),45300000,45300
132071:2025:revenue:approved:383078cde78fa868,2025,approved,347,"",一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,基金利子,"",公共施設整備等資金積立基金利子(財政課),48500000,48500
132071:2025:revenue:approved:42cf21be1027e3ee,2025,approved,348,"",一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,基金利子,"",職員退職手当資金積立基金利子(財政課),3200000,3200
132071:2025:revenue:approved:74ef160e0add2170,2025,approved,349,"",一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,基金利子,"",緑化推進基金利子(財政課),1000000,1000
132071:2025:revenue:approved:4e38ad0acafd3b35,2025,approved,350,"",一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,基金利子,"",特定防衛施設周辺整備調整交付金事業基金利子(財政課),4500000,4500
132071:2025:revenue:approved:846f2d67d2cd2371,2025,approved,351,"",一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,基金利子,"",田中孝奨学基金利子(財政課),500000,500
132071:2025:revenue:approved:868c879680c24a2d,2025,approved,352,"",一般会計,18,財産収入,1,財産運用収入,2,利子及び配当金,1,基金利子,"",企業版ふるさと納税基金利子(財政課),1000000,1000
132071:2025:revenue:approved:be5175d073a32707,2025,approved,353,"",一般会計,18,財産収入,2,財産売払収入,1,不動産売払収入,1,土地売払収入,"",土地売払収入(総務課),1000,1
132071:2025:revenue:approved:33fa7117b433b7c8,2025,approved,354,"",一般会計,19,寄附金,1,寄附金,1,一般寄附金,1,一般寄附金,"",一般寄附金(企画政策課、財政課),11000000,11000
132071:2025:revenue:approved:cf46a807d170e5d3,2025,approved,355,"",一般会計,19,寄附金,1,寄附金,2,指定寄附金,1,指定寄附金,"",奨学金等支給事業指定寄附金(企画政策課、財政課),1000000,1000
132071:2025:revenue:approved:47a1667b8030a426,2025,approved,356,"",一般会計,20,繰入金,1,特別会計繰入金,1,特別会計繰入金,1,特別会計繰入金,"",特別会計繰入金(財政課),1000,1
132071:2025:revenue:approved:d7dc5129c3fbb461,2025,approved,357,"",一般会計,20,繰入金,2,基金繰入金,1,財政調整基金繰入金,1,財政調整基金繰入金,"",財政調整基金繰入金(財政課),2780000000,2780000
132071:2025:revenue:approved:0415ec2577e1923e,2025,approved,358,"",一般会計,20,繰入金,2,基金繰入金,2,公共施設整備等資金積立基金繰入金,1,公共施設整備等資金積立基金繰入金,"",公共施設整備等資金積立基金繰入金(財政課),650000000,650000
132071:2025:revenue:approved:201fff97b0edf904,2025,approved,359,"",一般会計,20,繰入金,2,基金繰入金,3,緑化推進基金繰入金,1,緑化推進基金繰入金,"",緑化推進基金繰入金(財政課),15000000,15000
132071:2025:revenue:approved:496bd940c036a67e,2025,approved,360,"",一般会計,20,繰入金,2,基金繰入金,4,特定防衛施設周辺整備調整交付金事業基金繰入金,1,特定防衛施設周辺整備調整交付金事業基金繰入金,"",特定防衛施設周辺整備調整交付金事業基金繰入金(財政課),777116000,777116
132071:2025:revenue:approved:d0cb96d5c148de22,2025,approved,361,"",一般会計,20,繰入金,2,基金繰入金,5,田中孝奨学基金繰入金,1,田中孝奨学基金繰入金,"",田中孝奨学基金繰入金(財政課),8640000,8640
132071:2025:revenue:approved:63f8272d9b4329e8,2025,approved,362,"",一般会計,21,繰越金,1,繰越金,1,繰越金,1,前年度繰越金,"",前年度繰越金(財政課),400000000,400000
132071:2025:revenue:approved:25f0d3ced8339298,2025,approved,363,"",一般会計,22,諸収入,1,延滞金、加算金及び過料,1,延滞金,1,延滞金,"",市税延滞金(納税課),15000000,15000
132071:2025:revenue:approved:b89f8ee05ea7f5f1,2025,approved,364,"",一般会計,22,諸収入,2,市預金利子,1,市預金利子,1,市預金利子,"",歳計現金預金利子(会計課),3025000,3025
132071:2025:revenue:approved:a4f08042479b0cfc,2025,approved,365,"",一般会計,22,諸収入,3,収益事業収入,1,競輪・競艇事業収入,1,競輪・競艇事業収入,"",競艇事業収入(財政課),20000000,20000
132071:2025:revenue:approved:8b9903e69f28c283,2025,approved,366,"",一般会計,22,諸収入,4,雑入,1,滞納処分費,1,滞納処分費,"",滞納処分費(納税課),402000,402
132071:2025:revenue:approved:89cbb1a54655e19b,2025,approved,367,"",一般会計,22,諸収入,4,雑入,2,弁償金,1,弁償金,"",弁償金(課税課),2000,2
132071:2025:revenue:approved:5d2d6c7ae0077118,2025,approved,368,"",一般会計,22,諸収入,4,雑入,3,過年度収入,1,過年度収入,"",過年度収入(財政課),1000,1
132071:2025:revenue:approved:1fe5f6bd4a1011b2,2025,approved,369,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",道路掘削復旧監督事務費(管理課),5141000,5141
132071:2025:revenue:approved:aabc8e15fa788325,2025,approved,370,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",庁舎等光熱水費(総務課ほか15課),7765000,7765
132071:2025:revenue:approved:db29ec26508f3acf,2025,approved,371,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",太陽光発電余剰電力売払収入(生活コミュニティ課、教育総務課),25000,25
132071:2025:revenue:approved:36ceddd67b7543b3,2025,approved,372,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",複写機利用料(議会事務局ほか8課),703000,703
