budget_line_id,fiscal_year,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,saisaisetsu_code,saisaisetsu_label,value,source_amount
132047:2024:revenue:approved:be94fd773d51d85f,2024,404,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,02,とうきょうママパパ応援事業補助金,04,多胎児家庭支援事業補助金,"",0,2040000,2040
132047:2024:revenue:approved:b32d690f0b94a1d5,2024,405,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,02,とうきょうママパパ応援事業補助金,05,伴走型・経済的支援事業補助金,"",0,5670000,5670
132047:2024:revenue:approved:d05fc91c64f5d587,2024,406,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,02,とうきょうママパパ応援事業補助金,06,バースデイサポート事業補助金,"",0,86095000,86095
132047:2024:revenue:approved:e35cb37c9842851e,2024,407,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,03,医療保健政策区市町村包括補助金,01,医療保健政策区市町村包括補助金,"",0,41202000,41202
132047:2024:revenue:approved:8f43a57cc8018859,2024,408,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,04,小児初期救急平日夜間診療事業補助金,01,小児初期救急平日夜間診療事業補助金,"",0,3675000,3675
132047:2024:revenue:approved:654628f4a82b664b,2024,409,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,05,子ども家庭支援区市町村包括補助金,01,子ども家庭支援区市町村包括補助金,"",0,5761000,5761
132047:2024:revenue:approved:14209ba6893e0479,2024,410,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,06,妊婦健康診査支援事業補助金,01,妊婦健康診査支援事業補助金,"",0,23057000,23057
132047:2024:revenue:approved:fd25057332cd76cf,2024,411,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,07,初回産科受診料支援事業補助金,01,初回産科受診料支援事業補助金,"",0,37000,37
132047:2024:revenue:approved:83e243d2e64d0660,2024,412,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,08,区市町村食育推進活動支援事業費補助金,01,区市町村食育推進活動支援事業費補助金,"",0,1064000,1064
132047:2024:revenue:approved:2af112bbbcf5c7e1,2024,413,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,09,出産・子育て応援事業補助金,01,出産・子育て応援事業補助金,"",0,44000000,44000
132047:2024:revenue:approved:0ea5263da2461038,2024,414,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,10,健康増進事業費補助金,01,健康増進事業費補助金,"",0,18677000,18677
132047:2024:revenue:approved:0b69dd18dd0c30d4,2024,415,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,11,東京ユースヘルスケア推進事業補助金,01,東京ユースヘルスケア推進事業補助金,"",0,1145000,1145
132047:2024:revenue:approved:ec5ca337069feb8e,2024,416,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,12,高齢者肺炎球菌ワクチン定期接種補助金,01,高齢者肺炎球菌ワクチン定期接種補助金,"",0,2782000,2782
132047:2024:revenue:approved:f098858084f4e0bf,2024,417,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,13,帯状疱疹ワクチン任意接種補助金,01,帯状疱疹ワクチン任意接種補助金,"",0,16837000,16837
132047:2024:revenue:approved:c59cb79a2d756fe5,2024,418,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,14,予防接種事故処理費補助金,01,予防接種事故処理費補助金,"",0,11643000,11643
132047:2024:revenue:approved:b442b218d90f47a3,2024,419,01,一般会計,16,都支出金,02,都補助金,03,衛生費都補助金,15,高齢社会対策区市町村包括補助金,01,高齢社会対策区市町村包括補助金,"",0,3577000,3577
132047:2024:revenue:approved:cfa8c28856fcccb8,2024,420,01,一般会計,16,都支出金,02,都補助金,04,労働費都補助金,01,はつらつ高齢者就業機会創出支援事業補助金,01,はつらつ高齢者就業機会創出支援事業補助金,"",0,8594000,8594
132047:2024:revenue:approved:51f76b2980857504,2024,421,01,一般会計,16,都支出金,02,都補助金,04,労働費都補助金,02,地域人材確保総合支援事業補助金,01,地域人材確保総合支援事業補助金,"",0,4350000,4350
132047:2024:revenue:approved:df241d3398bc7bea,2024,422,01,一般会計,16,都支出金,02,都補助金,05,農林費都補助金,01,農業委員会交付金,01,農業委員会交付金,"",0,1196000,1196
132047:2024:revenue:approved:e0f8248b73792e2e,2024,423,01,一般会計,16,都支出金,02,都補助金,05,農林費都補助金,02,農業経営基盤強化措置特別会計事務費交付金,01,国有農地管理事務費交付金,"",0,37000,37
132047:2024:revenue:approved:3ef89a0b0638e330,2024,424,01,一般会計,16,都支出金,02,都補助金,05,農林費都補助金,03,高齢社会対策区市町村包括補助金,01,高齢社会対策区市町村包括補助金,"",0,2900000,2900
132047:2024:revenue:approved:40fe06c8e14e9cdd,2024,425,01,一般会計,16,都支出金,02,都補助金,05,農林費都補助金,04,未来に残す東京の農地プロジェクト事業補助金,01,未来に残す東京の農地プロジェクト事業補助金,"",0,23343000,23343
132047:2024:revenue:approved:b2dcb24ce1b45c12,2024,426,01,一般会計,16,都支出金,02,都補助金,05,農林費都補助金,05,都市農業振興施設整備事業費補助金,01,都市農業振興施設整備事業費補助金,"",0,6625000,6625
132047:2024:revenue:approved:322c0e98d1be80a1,2024,427,01,一般会計,16,都支出金,02,都補助金,06,商工費都補助金,01,地域産業活力創出支援事業費補助金,01,地域産業活力創出支援事業費補助金,"",0,37610000,37610
132047:2024:revenue:approved:f93af2ef23cd0690,2024,428,01,一般会計,16,都支出金,02,都補助金,06,商工費都補助金,02,商店街チャレンジ戦略支援事業補助金,01,商店街チャレンジ戦略支援事業補助金,"",0,11928000,11928
132047:2024:revenue:approved:d8cd9232f5367176,2024,429,01,一般会計,16,都支出金,02,都補助金,06,商工費都補助金,03,都内ものづくり企業地域共生推進事業補助金,01,都内ものづくり企業地域共生推進事業補助金,"",0,10000000,10000
132047:2024:revenue:approved:e891c0bcf996e47f,2024,430,01,一般会計,16,都支出金,02,都補助金,06,商工費都補助金,04,消費者行政強化交付金,01,消費者行政強化交付金,"",0,412000,412
132047:2024:revenue:approved:53ed7808c20949d4,2024,431,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,01,地籍整備推進調査費補助金,01,地籍整備推進調査費補助金,"",0,3649000,3649
132047:2024:revenue:approved:96ff167199c6205f,2024,432,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,02,地域福祉推進区市町村包括補助金,01,バリアフリーのまちづくり推進事業費補助金,"",0,1094000,1094
132047:2024:revenue:approved:f0ed4c1d23ee3f9c,2024,433,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,03,道路橋梁費補助金,01,市道第１３９号線整備事業費補助金,"",0,3600000,3600
132047:2024:revenue:approved:572e7fcc2413ee92,2024,434,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,03,道路橋梁費補助金,02,三鷹駅前デッキ長寿命化事業費補助金,"",0,1125000,1125
132047:2024:revenue:approved:d67ef61f6c0bb816,2024,435,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,03,道路橋梁費補助金,03,橋梁現況調査事業費補助金,"",0,450000,450
132047:2024:revenue:approved:1730234e2b73e5e6,2024,436,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,03,道路橋梁費補助金,04,宮下橋架替事業費補助金,"",0,40000000,40000
132047:2024:revenue:approved:9abf826cc3ad1c65,2024,437,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,04,公共交通事業費補助金,01,公共交通事業費補助金,"",0,13856000,13856
132047:2024:revenue:approved:e0693bc9e946b056,2024,438,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,05,自転車安全利用促進事業補助金,01,自転車安全利用促進事業補助金,"",0,3208000,3208
132047:2024:revenue:approved:40771fb9be04fc07,2024,439,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,06,集約型の地域構造への再編に向けた計画策定支援事業補助金,01,集約型の地域構造への再編に向けた計画策定支援事業補助金,"",0,759000,759
132047:2024:revenue:approved:4b999d2c36be22b3,2024,440,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,07,鉄道駅総合バリアフリー推進事業費補助金,01,バリアフリー基本構想等作成事業補助金,"",0,2000000,2000
132047:2024:revenue:approved:a88d27829a40b44a,2024,441,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,08,街路事業費補助金,01,都市計画道路３・４・１３号（牟礼）整備事業費補助金,"",0,17200000,17200
132047:2024:revenue:approved:17cdb687dd866798,2024,442,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,09,雨水流出抑制助成事業補助金,01,雨水浸透ます設置費補助金,"",0,368000,368
132047:2024:revenue:approved:8faa896b9bff94fa,2024,443,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,10,ブロック塀等安全対策促進事業補助金,01,ブロック塀等安全対策促進事業補助金,"",0,200000,200
132047:2024:revenue:approved:844f941df5326928,2024,444,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,11,都市計画公園事業費補助金,01,北野公園用地取得事業費補助金,"",0,30600000,30600
132047:2024:revenue:approved:68722f8c8edeb223,2024,445,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,12,だれもが遊べる児童遊具広場事業費補助金,01,だれもが遊べる児童遊具広場事業費補助金,"",0,11519000,11519
132047:2024:revenue:approved:4644882c93381d99,2024,446,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,13,特定緊急輸送道路沿道建築物耐震化促進事業補助金,01,特定緊急輸送道路沿道建築物耐震化促進事業補助金,"",0,13361000,13361
132047:2024:revenue:approved:d436388429298a0c,2024,447,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,14,空き家利活用等区市町村支援事業補助金,01,空き家利活用等区市町村支援事業補助金,"",0,2373000,2373
132047:2024:revenue:approved:ae9f9b24a82ddb00,2024,448,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,15,分譲マンション耐震化助成事業補助金,01,分譲マンション耐震化助成事業費補助金,"",0,750000,750
132047:2024:revenue:approved:91abd1ec80766163,2024,449,01,一般会計,16,都支出金,02,都補助金,07,土木費都補助金,16,居住支援協議会活動支援補助金,01,居住支援協議会活動支援補助金,"",0,595000,595
132047:2024:revenue:approved:924ce3edcdd1b42f,2024,450,01,一般会計,16,都支出金,02,都補助金,08,消防費都補助金,01,区市町村災害対応力向上支援事業補助金,01,区市町村災害対応力向上支援事業補助金,"",0,2598000,2598
132047:2024:revenue:approved:8d14607ebd591cb6,2024,451,01,一般会計,16,都支出金,02,都補助金,08,消防費都補助金,02,高齢社会対策区市町村包括補助金,01,高齢社会対策区市町村包括補助金,"",0,279000,279
132047:2024:revenue:approved:e3c183803a98aeaa,2024,452,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,01,公立学校給食費負担軽減事業補助金,01,公立学校給食費負担軽減事業補助金,"",0,353659000,353659
132047:2024:revenue:approved:cda9fcfdf08a73e0,2024,453,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,02,部活動指導員配置経費補助事業補助金,01,部活動指導員配置経費補助事業補助金,"",0,18244000,18244
132047:2024:revenue:approved:7d79bd76f3613582,2024,454,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,03,部活動外部指導者配置支援事業補助金,01,部活動外部指導者配置支援事業補助金,"",0,2210000,2210
132047:2024:revenue:approved:c23755b02ac533aa,2024,455,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,04,コミュニティ・スクール推進体制構築事業補助金,01,コミュニティ・スクール推進体制構築事業補助金,"",0,3360000,3360
132047:2024:revenue:approved:8d93466414ef56cd,2024,456,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,05,地域学校協働活動推進事業費補助金,01,地域学校協働活動推進事業費補助金,"",0,12531000,12531
132047:2024:revenue:approved:617d02957607ad05,2024,457,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,06,スクールソーシャルワーカー活用事業補助金,01,スクールソーシャルワーカー活用事業補助金,"",0,30898000,30898
132047:2024:revenue:approved:52da47ce4e7caa98,2024,458,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,07,公立小・中学校特別支援教育推進補助金,01,公立小・中学校特別支援教育推進補助金,"",0,6295000,6295
132047:2024:revenue:approved:af2e7643f1bb5d24,2024,459,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,08,学校マネジメント強化事業補助金,01,学校マネジメント強化事業補助金,"",0,51919000,51919
132047:2024:revenue:approved:c762ad50711939d4,2024,460,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,09,エデュケーション・アシスタント配置支援事業補助金,01,エデュケーション・アシスタント配置支援事業補助金,"",0,106715000,106715
132047:2024:revenue:approved:3d88ef726a2e6a23,2024,461,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,10,スクール・サポート・スタッフ配置支援事業補助金,01,スクール・サポート・スタッフ配置支援事業補助金,"",0,36505000,36505
132047:2024:revenue:approved:4be772c2758db917,2024,462,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,11,校内別室指導支援員配置事業補助金,01,校内別室指導支援員配置事業補助金,"",0,16901000,16901
132047:2024:revenue:approved:b9470a9bcdd5d555,2024,463,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,12,教育支援センター機能強化補助事業補助金,01,教育支援センター機能強化補助事業補助金,"",0,1250000,1250
132047:2024:revenue:approved:84de478db7f9e6af,2024,464,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,13,デジタル活用研究校事業補助金,01,デジタル活用研究校事業補助金,"",0,400000,400
132047:2024:revenue:approved:57ed7d98342ff231,2024,465,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,14,デジタル利活用支援員配置支援事業補助金,01,デジタル利活用支援員配置支援事業補助金,"",0,10936000,10936
132047:2024:revenue:approved:9f2f68c3aa190b68,2024,466,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,01,私立幼稚園児保護者負担軽減事業費補助金,"",0,27549000,27549
132047:2024:revenue:approved:1c9fff67e21fab62,2024,467,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,02,幼稚園類似施設児保護者負担軽減事業費補助金,"",0,1060000,1060
132047:2024:revenue:approved:271615b6728980ed,2024,468,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,03,特定教育・保育施設児保護者負担軽減事業費補助金,"",0,15405000,15405
132047:2024:revenue:approved:9ccc9df62c70071c,2024,469,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,04,満３歳児預かり保育利用保護者負担軽減事業費補助金,"",0,7776000,7776
132047:2024:revenue:approved:fafaa29b8375fd5d,2024,470,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,15,私立幼稚園等園児保護者負担軽減事業費補助金,05,０歳から２歳児一時預かり利用保護者負担軽減事業費補助金,"",0,4536000,4536
132047:2024:revenue:approved:8d8a96f8dcdf077b,2024,471,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,16,子ども・子育て支援交付金,01,実費徴収に係る補足給付事業費交付金,"",0,1226000,1226
132047:2024:revenue:approved:5ab9d7fe59c24c9b,2024,472,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,16,子ども・子育て支援交付金,02,一時預かり事業交付金,"",0,22247000,22247
132047:2024:revenue:approved:69ed98c4397fc598,2024,473,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,17,一時預かり事業補助金,01,一時預かり事業補助金,"",0,24370000,24370
132047:2024:revenue:approved:c0d07c6001490693,2024,474,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,18,公立学校施設防災機能強化支援事業補助金,01,公立学校施設防災機能強化支援事業補助金,"",0,29962000,29962
132047:2024:revenue:approved:754c82310cc2763f,2024,475,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,19,文化財保存事業費補助金,01,遺跡発掘調査事業費補助金,"",0,2500000,2500
132047:2024:revenue:approved:96efd1c7278c73c4,2024,476,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,19,文化財保存事業費補助金,02,遺跡緊急発掘調査事業費補助金,"",0,4000,4
132047:2024:revenue:approved:5d25d092b10b285f,2024,477,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,20,地域ぐるみの学校安全体制整備推進事業補助金,01,地域ぐるみの学校安全体制整備推進事業補助金,"",0,440000,440
132047:2024:revenue:approved:75c1463c14a96383,2024,478,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,21,人生１００年時代セカンドライフ応援事業補助金,01,人生１００年時代セカンドライフ応援事業補助金,"",0,1933000,1933
132047:2024:revenue:approved:e7bc30a37ba37dc2,2024,479,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,22,放課後子どもプラン事業費補助金,01,放課後子どもプラン事業費補助金,"",0,37484000,37484
132047:2024:revenue:approved:a68d0462bf3cd6a7,2024,480,01,一般会計,16,都支出金,02,都補助金,09,教育費都補助金,23,スポーツ空間バージョンアップ補助金,01,スポーツ空間バージョンアップ補助金,"",0,7174000,7174
132047:2024:revenue:approved:fcd71039b9fb3ccf,2024,481,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,01,都税徴収委託金,01,都税徴収委託金,"",0,337833000,337833
132047:2024:revenue:approved:55da6e8022739800,2024,482,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,02,住民基本台帳人口調査費委託金,01,住民基本台帳人口調査費委託金,"",0,363000,363
132047:2024:revenue:approved:7c20e61c19e59caf,2024,483,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,03,在外選挙人名簿登録事務委託金,01,在外選挙人名簿登録事務委託金,"",0,214000,214
132047:2024:revenue:approved:459f73f5dbedf005,2024,484,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,04,東京都知事選挙費委託金,01,東京都知事選挙費委託金,"",0,93235000,93235
132047:2024:revenue:approved:cfd7fe5cb66baa3c,2024,485,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,01,人口動態調査委託金,"",0,160000,160
132047:2024:revenue:approved:97e49cba1e0aba28,2024,486,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,02,統計調査員確保対策事業委託金,"",0,48000,48
132047:2024:revenue:approved:5bc0ec7c93bdd7ae,2024,487,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,03,建設工事統計調査委託金,"",0,84000,84
132047:2024:revenue:approved:661144c7dd58d73f,2024,488,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,04,学校基本調査委託金,"",0,30000,30
132047:2024:revenue:approved:80babc1b13e7fe74,2024,489,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,05,経済センサス調査区管理委託金,"",0,20000,20
132047:2024:revenue:approved:6e3d6936d4da28bc,2024,490,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,06,国勢調査調査区設定委託金,"",0,1663000,1663
132047:2024:revenue:approved:9f2f819d60af0410,2024,491,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,07,全国家計構造調査委託金,"",0,6561000,6561
132047:2024:revenue:approved:a96127deb74bc5f3,2024,492,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,05,統計調査費委託金,08,農林業センサス委託金,"",0,1273000,1273
132047:2024:revenue:approved:ceeaf388fc0ed0c4,2024,493,01,一般会計,16,都支出金,03,委託金,01,総務費委託金,06,私立学校指導監督費委託金,01,私立学校指導監督費委託金,"",0,2000000,2000
132047:2024:revenue:approved:932d509e68e827a7,2024,494,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,01,東京都福祉のまちづくり条例事務委託金,01,東京都福祉のまちづくり条例事務委託金,"",0,35000,35
132047:2024:revenue:approved:48cd31061ba93bd4,2024,495,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,02,都営交通機関無料乗車券発行事務費委託金,01,都営交通機関無料乗車券発行事務費委託金,"",0,54000,54
132047:2024:revenue:approved:ea9e356baa674ad1,2024,496,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,03,原子爆弾被爆者等援護事務交付金,01,原子爆弾被爆者等援護事務交付金,"",0,7000,7
132047:2024:revenue:approved:a0ae7caec9b7be44,2024,497,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,04,女性福祉資金貸付事務費交付金,01,女性福祉資金貸付事務費交付金,"",0,886000,886
132047:2024:revenue:approved:de4a7b0d823edf8a,2024,498,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,05,難病等医療費助成事務交付金,01,難病等医療費助成事務交付金,"",0,1422000,1422
132047:2024:revenue:approved:d53a6cf3b5ca2f69,2024,499,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,06,身体障害者福祉法施行事務費委託金,01,身体障害者福祉法施行事務費委託金,"",0,210000,210
132047:2024:revenue:approved:843d3e6b996e2871,2024,500,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,07,精神障害者医療費助成申請等事務交付金,01,精神障害者医療費助成申請等事務交付金,"",0,3754000,3754
132047:2024:revenue:approved:ed149e9f871b5ec3,2024,501,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,08,精神障害者保健福祉事業人件費委託金,01,精神障害者保健福祉事業人件費委託金,"",0,13400000,13400
132047:2024:revenue:approved:ac460accafffa1ca,2024,502,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,09,重度心身障害者手当施行事務費委託金,01,重度心身障害者手当施行事務費委託金,"",0,611000,611
132047:2024:revenue:approved:916f7f6833eeeec2,2024,503,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,10,心身障害者医療費助成等事務費委託金,01,心身障害者医療費助成等事務費委託金,"",0,1625000,1625
132047:2024:revenue:approved:10a29505dd32cae4,2024,504,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,11,心身障害者扶養年金等事務費委託金,01,心身障害者扶養年金事務費委託金,"",0,410000,410
132047:2024:revenue:approved:97137f60d482928e,2024,505,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,11,心身障害者扶養年金等事務費委託金,02,心身障害者扶養共済事務費委託金,"",0,218000,218
132047:2024:revenue:approved:82d6fb1ece46930c,2024,506,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,12,小児慢性特定疾病医療費助成事務交付金,01,小児慢性特定疾病医療費助成事務交付金,"",0,55000,55
132047:2024:revenue:approved:c52fb3522700f252,2024,507,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,13,児童福祉施設設置届等事務費交付金,01,児童福祉施設設置届等事務費交付金,"",0,785000,785
132047:2024:revenue:approved:84af41a35c450ce2,2024,508,01,一般会計,16,都支出金,03,委託金,02,民生費委託金,14,母子及び父子福祉資金貸付事業事務費交付金,01,母子及び父子福祉資金貸付事業事務費交付金,"",0,6322000,6322
132047:2024:revenue:approved:cb4694c10511d84d,2024,509,01,一般会計,16,都支出金,03,委託金,03,衛生費委託金,01,大気汚染健康障害者医療費助成事務交付金,01,大気汚染健康障害者医療費助成事務交付金,"",0,320000,320
132047:2024:revenue:approved:4122dceb27fcc291,2024,510,01,一般会計,16,都支出金,03,委託金,03,衛生費委託金,02,先天性風しん対策抗体検査事務交付金,01,先天性風しん対策抗体検査事務交付金,"",0,2829000,2829
132047:2024:revenue:approved:355f774e1670c090,2024,511,01,一般会計,16,都支出金,03,委託金,03,衛生費委託金,03,公害防止事務費委託金,01,公害防止事務費委託金,"",0,27889000,27889
132047:2024:revenue:approved:66c584fba0ee4abb,2024,512,01,一般会計,16,都支出金,03,委託金,03,衛生費委託金,04,犬猫等の公示事務費委託金,01,犬猫等の公示事務費委託金,"",0,1000,1
132047:2024:revenue:approved:f87d1e7fe9eb43b1,2024,513,01,一般会計,16,都支出金,03,委託金,03,衛生費委託金,05,動物死体処理委託金,01,動物死体処理委託金,"",0,495000,495
132047:2024:revenue:approved:ae04e54d67585d21,2024,514,01,一般会計,16,都支出金,03,委託金,04,土木費委託金,01,建物調査委託金,01,建築動態統計調査事務費委託金,"",0,53000,53
132047:2024:revenue:approved:0b876c9f8f9fe37e,2024,515,01,一般会計,16,都支出金,03,委託金,04,土木費委託金,02,都条例認定許可事務費委託金,01,都条例認定許可事務費委託金,"",0,9000,9
132047:2024:revenue:approved:c941f535c7225851,2024,516,01,一般会計,16,都支出金,03,委託金,04,土木費委託金,03,屋外広告物許可事務費委託金,01,屋外広告物許可事務費委託金,"",0,2270000,2270
132047:2024:revenue:approved:7c3fa4dae6dd8a57,2024,517,01,一般会計,16,都支出金,03,委託金,04,土木費委託金,04,第三次みちづくり・まちづくりパートナー事業委託金,01,第三次みちづくり・まちづくりパートナー事業委託金,"",0,1395000,1395
132047:2024:revenue:approved:69321554658622bd,2024,518,01,一般会計,16,都支出金,03,委託金,04,土木費委託金,05,都営住宅申込用紙配布等事務費委託金,01,都営住宅申込用紙配布等事務費委託金,"",0,335000,335
132047:2024:revenue:approved:4d09d2a0178fb644,2024,519,01,一般会計,16,都支出金,03,委託金,04,土木費委託金,06,東京都耐震化推進条例事務処理特例交付金,01,耐震化推進条例事務処理特例交付金,"",0,19000,19
132047:2024:revenue:approved:b3e9ee20aa12666f,2024,520,01,一般会計,16,都支出金,03,委託金,04,土木費委託金,07,東京都マンション管理条例関係事務費委託金,01,マンション管理適正化事業事務処理特例交付金,"",0,177000,177
132047:2024:revenue:approved:d61fe8afae5131b9,2024,521,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,01,市給与等支給事務処理特例交付金,01,市給与等支給事務処理特例交付金,"",0,5320000,5320
132047:2024:revenue:approved:d446d00f01144c76,2024,522,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,02,教職員研修等関係費交付金,01,教職員研修等事務費交付金,"",0,862000,862
132047:2024:revenue:approved:94f043273c2ffa29,2024,523,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,02,教職員研修等関係費交付金,02,小・中学校会計年度職員賃金等交付金,"",0,9148000,9148
132047:2024:revenue:approved:fc12b3ea517f55e0,2024,524,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,02,教職員研修等関係費交付金,03,成績一覧表調査委員会交付金,"",0,16000,16
132047:2024:revenue:approved:158917149b701c90,2024,525,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,02,教職員研修等関係費交付金,04,初任者研修交付金,"",0,257000,257
132047:2024:revenue:approved:2d19532ec7009bc6,2024,526,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,02,教職員研修等関係費交付金,05,中堅教諭等資質向上研修交付金,"",0,89000,89
132047:2024:revenue:approved:8df4e2069d2ebd70,2024,527,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,02,教職員研修等関係費交付金,06,主幹研修交付金,"",0,64000,64
132047:2024:revenue:approved:22620b0e15b7ad49,2024,528,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,03,人権尊重教育推進校事業委託金,01,人権尊重教育推進校事業委託金,"",0,357000,357
132047:2024:revenue:approved:8a2500a3eca3b877,2024,529,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,04,教科書展示会事業費交付金,01,教科書展示会事業費交付金,"",0,272000,272
132047:2024:revenue:approved:79fe79d524135203,2024,530,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,05,教育調査統計事務処理特例交付金,01,教育調査統計事務処理特例交付金,"",0,14000,14
132047:2024:revenue:approved:7e95dcd5b47664c9,2024,531,01,一般会計,16,都支出金,03,委託金,05,教育費委託金,06,文化財関連事務事業費交付金,01,文化財関連事務事業費交付金,"",0,20000,20
