budget_line_id,fiscal_year,phase_id,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,value,source_amount
132241:2023:revenue:approved:6788053d1e52fe92,2023,approved,66,"",一般会計,15,使用料及び手数料,1,使用料,5,土木使用料,2,都市計画使用料,4,自動販売機設置使用料,528000,528
132241:2023:revenue:approved:8cd5b696e3fd5771,2023,approved,67,"",一般会計,15,使用料及び手数料,1,使用料,5,土木使用料,2,都市計画使用料,5,公園駐車場使用料,712000,712
132241:2023:revenue:approved:9d00144710e12a36,2023,approved,68,"",一般会計,15,使用料及び手数料,1,使用料,5,土木使用料,3,住宅使用料,1,市営住宅家賃,40592000,40592
132241:2023:revenue:approved:0bdf2d90e9a2f8f7,2023,approved,69,"",一般会計,15,使用料及び手数料,1,使用料,5,土木使用料,3,住宅使用料,2,市営住宅駐車場使用料,3108000,3108
132241:2023:revenue:approved:563348a9cbf956bd,2023,approved,70,"",一般会計,15,使用料及び手数料,1,使用料,5,土木使用料,3,住宅使用料,3,電柱用地使用料,23000,23
132241:2023:revenue:approved:6f9c658cfb29c7f2,2023,approved,71,"",一般会計,15,使用料及び手数料,1,使用料,5,土木使用料,3,住宅使用料,4,埋設ガス管用地使用料,2000,2
132241:2023:revenue:approved:7d4cddd4132209fb,2023,approved,72,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,1,小学校使用料,1,学校設備等使用料,231000,231
132241:2023:revenue:approved:f07d9b0cafbdcef3,2023,approved,73,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,2,中学校使用料,1,学校設備等使用料,116000,116
132241:2023:revenue:approved:aec1cfd08d1fd0c2,2023,approved,74,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,1,ギャラリー使用料,14000,14
132241:2023:revenue:approved:46ab0fa55aef2b7b,2023,approved,75,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,2,古民家使用料,44000,44
132241:2023:revenue:approved:4c59e8ebdf2c13e8,2023,approved,76,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,3,公民館使用料,20422000,20422
132241:2023:revenue:approved:7d5afc4e5fc1edf7,2023,approved,77,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,4,永山複合施設駐車場使用料,8922000,8922
132241:2023:revenue:approved:969cfc75ce70d86a,2023,approved,78,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,6,学校開放施設使用料,15000000,15000
132241:2023:revenue:approved:c3a50645274ae37b,2023,approved,79,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,7,自動販売機設置使用料,54000,54
132241:2023:revenue:approved:60c4124d2fcec4cb,2023,approved,80,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,8,市民活動・交流センター使用料,228000,228
132241:2023:revenue:approved:928e5a235243f782,2023,approved,81,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,9,中央図書館駐輪場使用料,1156000,1156
132241:2023:revenue:approved:f26248188904404d,2023,approved,82,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,4,社会教育使用料,10,図書館活動室使用料,166000,166
132241:2023:revenue:approved:92efa37f73ad829f,2023,approved,83,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,5,保健体育使用料,1,電柱用地使用料,15000,15
132241:2023:revenue:approved:ebe329cb18a7c986,2023,approved,84,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,5,保健体育使用料,2,総合体育館使用料,60000,60
132241:2023:revenue:approved:9e54b93e81e5ca36,2023,approved,85,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,5,保健体育使用料,3,温水プール使用料,733000,733
132241:2023:revenue:approved:cfda4fb692f1925e,2023,approved,86,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,5,保健体育使用料,7,公衆電話用地使用料,2000,2
132241:2023:revenue:approved:958093bd4d01453a,2023,approved,87,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,5,保健体育使用料,9,総合体育館食堂使用料,600000,600
132241:2023:revenue:approved:d12598dab78f06a0,2023,approved,88,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,5,保健体育使用料,18,自動販売機設置使用料,660000,660
132241:2023:revenue:approved:f1dfac6ac6206845,2023,approved,89,"",一般会計,15,使用料及び手数料,1,使用料,6,教育使用料,5,保健体育使用料,19,体育施設広告掲出使用料,347000,347
132241:2023:revenue:approved:c711f45d7a30d23e,2023,approved,90,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,1,徴税手数料,1,諸証明手数料,8945000,8945
132241:2023:revenue:approved:e82a4344b5ae9ea2,2023,approved,91,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,1,徴税手数料,2,閲覧手数料,142000,142
132241:2023:revenue:approved:18335c7c3a30a184,2023,approved,92,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,1,徴税手数料,4,納税証明手数料,480000,480
132241:2023:revenue:approved:cec6a536fb0626ed,2023,approved,93,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,2,戸籍住民基本台帳手数料,1,戸籍手数料,10645000,10645
132241:2023:revenue:approved:af05f15949f0f4ae,2023,approved,94,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,2,戸籍住民基本台帳手数料,2,住民票手数料,20214000,20214
132241:2023:revenue:approved:0e79879c2c8733d1,2023,approved,95,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,2,戸籍住民基本台帳手数料,3,印鑑証明手数料,10583000,10583
132241:2023:revenue:approved:9632040304667fdd,2023,approved,96,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,2,戸籍住民基本台帳手数料,4,その他証明手数料,1005000,1005
132241:2023:revenue:approved:3bb32b132b6bf066,2023,approved,97,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,3,総務管理手数料,1,境界証明手数料,1000,1
132241:2023:revenue:approved:1dba936bd9c3aa62,2023,approved,98,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,3,総務管理手数料,2,諸証明手数料,1000,1
132241:2023:revenue:approved:b8b3bc1e48718ef4,2023,approved,99,"",一般会計,15,使用料及び手数料,2,手数料,1,総務手数料,3,総務管理手数料,4,臨時運行許可番号標交付手数料,390000,390
132241:2023:revenue:approved:08309f469c390d84,2023,approved,100,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,1,保健衛生手数料,1,工場設置・変更認可手数料,16000,16
132241:2023:revenue:approved:ea1a8e873d283d76,2023,approved,101,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,1,保健衛生手数料,2,畜犬登録料,3610000,3610
132241:2023:revenue:approved:d4665ae88f4dd1b4,2023,approved,102,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,1,ごみ処理手数料,248240000,248240
132241:2023:revenue:approved:093bf4bf51efa8f8,2023,approved,103,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,2,し尿処理手数料,4763000,4763
132241:2023:revenue:approved:1ca75cb1940e66d6,2023,approved,104,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,3,一般廃棄物処理業許可申請手数料,200000,200
132241:2023:revenue:approved:813ecd69cba5bcd4,2023,approved,105,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,4,犬猫等死体処理手数料,481000,481
132241:2023:revenue:approved:c47f6853474fe5d1,2023,approved,106,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,5,事業系ごみ処理手数料,16374000,16374
132241:2023:revenue:approved:9484512d4c27b12b,2023,approved,107,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,6,粗大ごみ処理手数料,35915000,35915
132241:2023:revenue:approved:9d5c4d91acce183b,2023,approved,108,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,7,浄化槽清掃業許可申請手数料,30000,30
132241:2023:revenue:approved:cabb79004fc5d128,2023,approved,109,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,8,家庭系ごみ処理手数料,294803000,294803
132241:2023:revenue:approved:72c0ed2006131240,2023,approved,110,"",一般会計,15,使用料及び手数料,2,手数料,2,衛生手数料,2,清掃手数料,10,境界証明等手数料,1000,1
132241:2023:revenue:approved:cb330b5d710b0d75,2023,approved,111,"",一般会計,15,使用料及び手数料,2,手数料,3,土木手数料,1,道路橋りょう手数料,1,屋外広告物許可申請手数料,1803000,1803
132241:2023:revenue:approved:f3213126fd05e420,2023,approved,112,"",一般会計,15,使用料及び手数料,2,手数料,3,土木手数料,1,道路橋りょう手数料,2,境界証明等手数料,42000,42
132241:2023:revenue:approved:39716dd64908eb10,2023,approved,113,"",一般会計,15,使用料及び手数料,2,手数料,3,土木手数料,2,都市計画手数料,1,諸証明手数料,11000,11
132241:2023:revenue:approved:3bfaf838e5e39992,2023,approved,114,"",一般会計,15,使用料及び手数料,2,手数料,3,土木手数料,3,住宅手数料,1,市営住宅車庫証明手数料,1000,1
132241:2023:revenue:approved:d366fa550379d32b,2023,approved,115,"",一般会計,15,使用料及び手数料,2,手数料,4,民生手数料,1,民生手数料,1,諸証明手数料,1000,1
132241:2023:revenue:approved:d437b16c2853ff11,2023,approved,116,"",一般会計,15,使用料及び手数料,2,手数料,4,民生手数料,1,民生手数料,2,社会福祉法人理事証明等手数料,1000,1
132241:2023:revenue:approved:efe2ce076e4ef8c5,2023,approved,117,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,1,社会福祉費負担金,1,特別障害者手当等負担金（３／４）,74854000,74854
132241:2023:revenue:approved:45bbe692ea965d42,2023,approved,118,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,1,社会福祉費負担金,2,障害者自立支援給付国庫負担金（１／２）,1925137000,1925137
132241:2023:revenue:approved:6ece71855d08fb63,2023,approved,119,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,1,社会福祉費負担金,3,保険基盤安定負担金（１／２）,88522000,88522
132241:2023:revenue:approved:c807f28d36f5f03f,2023,approved,120,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,1,社会福祉費負担金,8,生活困窮者自立支援事業負担金（３／４）,53396000,53396
132241:2023:revenue:approved:85517eeb8b831faa,2023,approved,121,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,1,社会福祉費負担金,9,障害者医療費国庫負担金（１／２）,92989000,92989
132241:2023:revenue:approved:1b4b66d6addc2436,2023,approved,122,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,1,社会福祉費負担金,10,低所得者保険料軽減負担金（１／２）,73645000,73645
132241:2023:revenue:approved:cd20a9c3c78e6100,2023,approved,123,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,1,社会福祉費負担金,11,未就学児均等割保険料負担金（１／２）,3432000,3432
132241:2023:revenue:approved:a5cd36a0ac1ed728,2023,approved,124,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,2,児童福祉費負担金,1,子どものための保育給付費負担金（１／２）,1588347000,1588347
132241:2023:revenue:approved:264b88091cad3a3c,2023,approved,125,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,2,児童福祉費負担金,5,助産施設入所費負担金（１／２）,1507000,1507
132241:2023:revenue:approved:64d45afd9f1b3670,2023,approved,126,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,2,児童福祉費負担金,6,母子生活支援施設入所費負担金（１／２）,12075000,12075
132241:2023:revenue:approved:9684b0996d783cf3,2023,approved,127,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,2,児童福祉費負担金,9,児童扶養手当負担金（１／３）,133945000,133945
132241:2023:revenue:approved:8d2d1cbf7bac076c,2023,approved,128,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,2,児童福祉費負担金,18,児童手当負担金（３７／４５、４／６）,1335630000,1335630
132241:2023:revenue:approved:6d4d21dd4efcf449,2023,approved,129,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,2,児童福祉費負担金,19,子育て支援施設等利用保育給付費負担金（１／２）,57547000,57547
132241:2023:revenue:approved:b28d0e3e418531ca,2023,approved,130,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,3,生活保護費負担金,1,生活保護費負担金（３／４）,3239490000,3239490
132241:2023:revenue:approved:cc465211b22a4918,2023,approved,131,"",一般会計,16,国庫支出金,1,国庫負担金,1,民生費国庫負担金,3,生活保護費負担金,2,中国残留邦人等支援事業負担金（３／４）,12921000,12921
132241:2023:revenue:approved:2a7a756e105c511c,2023,approved,132,"",一般会計,16,国庫支出金,1,国庫負担金,2,衛生費国庫負担金,1,保健衛生費負担金,3,未熟児養育医療国庫負担金（１／２）,4125000,4125
132241:2023:revenue:approved:59f1990bbe525735,2023,approved,133,"",一般会計,16,国庫支出金,1,国庫負担金,3,教育費国庫負担金,3,幼稚園費負担金,2,子どものための教育給付費負担金（１／２）,218908000,218908
132241:2023:revenue:approved:710a062ea269b2cf,2023,approved,134,"",一般会計,16,国庫支出金,1,国庫負担金,3,教育費国庫負担金,3,幼稚園費負担金,3,子育て支援施設等利用教育給付費負担金（１／２）,100230000,100230
132241:2023:revenue:approved:440439b902d23270,2023,approved,135,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,1,社会福祉費補助金,2,地域生活支援事業国庫補助金（１／２）,80834000,80834
132241:2023:revenue:approved:4569f28d6b4b1712,2023,approved,136,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,1,社会福祉費補助金,17,生活困窮者就労準備支援事業費等補助金,60549000,60549
132241:2023:revenue:approved:150200380d5b4397,2023,approved,137,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,1,社会福祉費補助金,26,社会保障・税番号制度システム整備費等補助金（１０／１０）,7896000,7896
132241:2023:revenue:approved:c47cdddf6a836c39,2023,approved,138,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,1,母子及び父子家庭自立支援給付金（３／４）,5908000,5908
132241:2023:revenue:approved:cab9c46814a45b43,2023,approved,139,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,3,婦人相談員活動強化事業補助金（１／２）,95000,95
132241:2023:revenue:approved:3a6b5ffe35fee074,2023,approved,140,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,9,児童虐待防止対策支援事業補助金（１／２、２／３）,10142000,10142
132241:2023:revenue:approved:5e13c8abc07da8d1,2023,approved,141,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,14,子ども・子育て支援交付金（１／３、２／３）,283864000,283864
132241:2023:revenue:approved:d0f6d2b50b95be7e,2023,approved,142,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,16,子ども・子育て支援整備交付金（１／３）,4303000,4303
132241:2023:revenue:approved:f7495306530883dc,2023,approved,143,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,17,子ども・子育て支援体制整備総合推進事業補助金（１／２）,2448000,2448
132241:2023:revenue:approved:70750629d32ab971,2023,approved,144,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,21,保育対策総合支援事業費国庫補助金（３／８、１／３）,4368000,4368
132241:2023:revenue:approved:68d6e7436d1b6034,2023,approved,145,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,23,幼児教育・保育無償化実施事業補助金（１０／１０）,2906000,2906
132241:2023:revenue:approved:5a8c60b43d7dcb36,2023,approved,146,"",一般会計,16,国庫支出金,2,国庫補助金,1,民生費国庫補助金,3,児童福祉費補助金,29,母子・父子自立支援プログラム策定事業補助金（１０／１０）,80000,80
132241:2023:revenue:approved:28294cb1787108d4,2023,approved,147,"",一般会計,16,国庫支出金,2,国庫補助金,2,衛生費国庫補助金,1,保健衛生費補助金,4,新たなステージに入ったがん検診の総合支援事業補助金（１／２）,1541000,1541
132241:2023:revenue:approved:b8b43bc6405e1a1b,2023,approved,148,"",一般会計,16,国庫支出金,2,国庫補助金,2,衛生費国庫補助金,1,保健衛生費補助金,5,母子保健衛生費国庫補助金（１／２）,5405000,5405
132241:2023:revenue:approved:89efa204e78ff9f8,2023,approved,149,"",一般会計,16,国庫支出金,2,国庫補助金,2,衛生費国庫補助金,1,保健衛生費補助金,8,緊急風しん抗体検査等事業補助金（１／２）,8631000,8631
132241:2023:revenue:approved:44065f03492e8440,2023,approved,150,"",一般会計,16,国庫支出金,2,国庫補助金,2,衛生費国庫補助金,1,保健衛生費補助金,14,出産・子育て応援交付金（２／３）,62880000,62880
132241:2023:revenue:approved:c2bca040504a4b3b,2023,approved,151,"",一般会計,16,国庫支出金,2,国庫補助金,3,土木費国庫補助金,1,都市計画費補助金,6,社会資本整備総合交付金,332700000,332700
132241:2023:revenue:approved:dc4977b0b17dc8b1,2023,approved,152,"",一般会計,16,国庫支出金,2,国庫補助金,3,土木費国庫補助金,2,住宅費補助金,3,社会資本整備総合交付金,249966000,249966
132241:2023:revenue:approved:8c3194f9172868c8,2023,approved,153,"",一般会計,16,国庫支出金,2,国庫補助金,3,土木費国庫補助金,2,住宅費補助金,7,共生社会実現に向けた住宅ＳＮ推進事業補助金（１０／１０）,4078000,4078
132241:2023:revenue:approved:8af168b73cdee1d3,2023,approved,154,"",一般会計,16,国庫支出金,2,国庫補助金,3,土木費国庫補助金,3,道路橋りょう費補助金,2,道路更新防災等対策事業費補助金,13750000,13750
132241:2023:revenue:approved:9e3aee4f944d2a59,2023,approved,155,"",一般会計,16,国庫支出金,2,国庫補助金,3,土木費国庫補助金,3,道路橋りょう費補助金,3,交通安全施設等整備事業費補助金（１１／２０）,6600000,6600
132241:2023:revenue:approved:acc8a76972245d4b,2023,approved,156,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,1,小学校費補助金,1,要保護児童就学援助費補助金（１／２）,102000,102
132241:2023:revenue:approved:9bf528ebdf419736,2023,approved,157,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,1,小学校費補助金,2,特別支援教育就学奨励費補助金（１／２）,2360000,2360
132241:2023:revenue:approved:1ac24b0a3499c96f,2023,approved,158,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,1,小学校費補助金,4,理科教育設備整備費等補助金（１／２）,2250000,2250
132241:2023:revenue:approved:cc98de1ae7f3e589,2023,approved,159,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,1,小学校費補助金,8,学校施設環境改善交付金（１／２、１／３、２／７）,30721000,30721
132241:2023:revenue:approved:76cdea19a70360df,2023,approved,160,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,2,中学校費補助金,1,要保護生徒就学援助費補助金（１／２）,548000,548
132241:2023:revenue:approved:4165f6cc2ce35687,2023,approved,161,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,2,中学校費補助金,2,特別支援教育就学奨励費補助金（１／２）,3388000,3388
132241:2023:revenue:approved:eb8f24c60e187d38,2023,approved,162,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,2,中学校費補助金,4,理科教育設備整備費等補助金（１／２）,1425000,1425
132241:2023:revenue:approved:b47941d30778e58d,2023,approved,163,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,2,中学校費補助金,8,学校施設環境改善交付金（１／２、１／３、２／７）,1184000,1184
132241:2023:revenue:approved:7280eb55deec095c,2023,approved,164,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,4,社会教育費補助金,1,埋蔵文化財発掘調査事業費補助金（１／２）,4901000,4901
132241:2023:revenue:approved:36adce2f297a92dc,2023,approved,165,"",一般会計,16,国庫支出金,2,国庫補助金,4,教育費国庫補助金,6,教育総務費補助金,5,切れ目ない支援体制整備充実事業費補助金（１／３）,540000,540
132241:2023:revenue:approved:3edf488b6db71915,2023,approved,166,"",一般会計,16,国庫支出金,2,国庫補助金,5,総務費国庫補助金,1,総務費国庫補助金,12,マイナンバーカード交付事務費補助金（１０／１０）,133002000,133002
132241:2023:revenue:approved:1c8cebbaf1b0241a,2023,approved,167,"",一般会計,16,国庫支出金,2,国庫補助金,5,総務費国庫補助金,1,総務費国庫補助金,16,社会保障・税番号制度システム整備費補助金（１０／１０）,6051000,6051
132241:2023:revenue:approved:b80ed0709db7e92d,2023,approved,168,"",一般会計,16,国庫支出金,2,国庫補助金,5,総務費国庫補助金,1,総務費国庫補助金,23,新型コロナウイルス感染症対応地方創生臨時交付金,32000000,32000
132241:2023:revenue:approved:bf6dd8e5bca8fae1,2023,approved,169,"",一般会計,16,国庫支出金,2,国庫補助金,5,総務費国庫補助金,1,総務費国庫補助金,24,デジタル基盤改革支援補助金（１０／１０）,8580000,8580
132241:2023:revenue:approved:4fc28c5cb9379715,2023,approved,170,"",一般会計,16,国庫支出金,3,委託金,1,民生費委託金,1,社会福祉費委託金,1,中国残留邦人等支援相談員委託金（１０／１０）,290000,290
132241:2023:revenue:approved:05c5d5969e491886,2023,approved,171,"",一般会計,16,国庫支出金,3,委託金,1,民生費委託金,2,児童福祉費委託金,1,特別児童扶養手当事務費委託金（１０／１０）,323000,323
132241:2023:revenue:approved:10cd0b0fcafba554,2023,approved,172,"",一般会計,16,国庫支出金,3,委託金,1,民生費委託金,3,国民年金費委託金,1,国民年金費委託金（１０／１０）,35500000,35500
132241:2023:revenue:approved:13b45d657c7ca057,2023,approved,173,"",一般会計,16,国庫支出金,3,委託金,1,民生費委託金,4,年金生活者支援給付金事務費委託金,1,年金生活者支援給付金支給業務市町村事務取扱交付金,346000,346
132241:2023:revenue:approved:92cc0ce35c653bcf,2023,approved,174,"",一般会計,16,国庫支出金,3,委託金,2,総務費委託金,1,総務管理費委託金,1,自衛官募集事務費（１０／１０）,20000,20
132241:2023:revenue:approved:ca419f0ab65fc211,2023,approved,175,"",一般会計,16,国庫支出金,3,委託金,2,総務費委託金,2,戸籍住民基本台帳費委託金,2,中長期在留者住居地届出等事務委託費（１０／１０）,879000,879
132241:2023:revenue:approved:2ebec5304cc999d1,2023,approved,176,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,1,保険基盤安定負担金（３／４、１／４）,535545000,535545
132241:2023:revenue:approved:6f4c116abb1ffb6b,2023,approved,177,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,2,民生委員推薦会負担金（１０／１０）,164000,164
132241:2023:revenue:approved:be4d73ef8cf76f23,2023,approved,178,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,3,民生委員・児童委員及び民生委員協議会負担金（１０／１０）,12787000,12787
132241:2023:revenue:approved:952007799319a3a9,2023,approved,179,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,4,心身障害者福祉手当負担金（１０／１０）,235197000,235197
132241:2023:revenue:approved:23b9d7b029652088,2023,approved,180,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,5,障害者自立支援給付都負担金（１／４）,1009063000,1009063
132241:2023:revenue:approved:3d79b5d8de8fd33a,2023,approved,181,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,10,行旅死亡人及び行旅病人取扱負担金（１０／１０）,972000,972
132241:2023:revenue:approved:37cf584fc1926824,2023,approved,182,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,15,低所得者保険料軽減負担金（１／４）,36823000,36823
132241:2023:revenue:approved:4f099361bb3fba63,2023,approved,183,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,1,社会福祉費負担金,16,未就学児均等割保険料負担金（１／４）,1716000,1716
132241:2023:revenue:approved:93ff84075c6db4d1,2023,approved,184,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,2,児童福祉費負担金,1,子どものための保育給付費負担金（１／４）,660733000,660733
132241:2023:revenue:approved:93652a949457a749,2023,approved,185,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,2,児童福祉費負担金,2,児童育成手当負担金（１０／１０）,283086000,283086
132241:2023:revenue:approved:95554cec91548fc4,2023,approved,186,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,2,児童福祉費負担金,5,助産施設入所費負担金（１／４）,753000,753
132241:2023:revenue:approved:11c344ec32473395,2023,approved,187,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,2,児童福祉費負担金,6,母子生活支援施設入所費負担金（１／４）,6037000,6037
132241:2023:revenue:approved:7c3fac40b2f267b9,2023,approved,188,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,2,児童福祉費負担金,15,児童手当負担金（４／４５、１／６）,293687000,293687
132241:2023:revenue:approved:66602504044fbb44,2023,approved,189,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,2,児童福祉費負担金,16,子育て支援施設等利用保育給付費負担金（１／４）,28773000,28773
132241:2023:revenue:approved:6672d09dfbfed556,2023,approved,190,"",一般会計,17,都支出金,1,都負担金,1,民生費都負担金,3,生活保護費負担金,1,生活保護費負担金（１／４）,109353000,109353
132241:2023:revenue:approved:d6ef9a51a3a28e1d,2023,approved,191,"",一般会計,17,都支出金,1,都負担金,2,衛生費都負担金,1,保健衛生費負担金,1,感染症予防費負担金（２／３）,114000,114
132241:2023:revenue:approved:53f68f28ee489855,2023,approved,192,"",一般会計,17,都支出金,1,都負担金,2,衛生費都負担金,1,保健衛生費負担金,7,未熟児養育医療都負担金（１／４）,2062000,2062
132241:2023:revenue:approved:a2c6b4a2a2dacb07,2023,approved,193,"",一般会計,17,都支出金,1,都負担金,2,衛生費都負担金,2,清掃費負担金,1,燃料電池ごみ収集車運用事業負担金（１０／１０）,13930000,13930
132241:2023:revenue:approved:e317d501635fb0f8,2023,approved,194,"",一般会計,17,都支出金,1,都負担金,3,土木費都負担金,1,都市計画費負担金,1,地籍調査事業費負担金（３／４）,17250000,17250
132241:2023:revenue:approved:de9f2315af441578,2023,approved,195,"",一般会計,17,都支出金,1,都負担金,4,教育費都負担金,2,幼稚園費負担金,2,子どものための教育給付費負担金（１／２、１／４）,187169000,187169
132241:2023:revenue:approved:0f8ce9bba218b677,2023,approved,196,"",一般会計,17,都支出金,1,都負担金,4,教育費都負担金,2,幼稚園費負担金,3,子育て支援施設等利用教育給付費負担金（１／４）,50115000,50115
132241:2023:revenue:approved:f7d8f9fda14dc186,2023,approved,197,"",一般会計,17,都支出金,2,都補助金,1,総務費都補助金,1,市町村総合交付金,1,市町村総合交付金,1180000000,1180000
132241:2023:revenue:approved:5b7dffa1a606d12d,2023,approved,198,"",一般会計,17,都支出金,2,都補助金,1,総務費都補助金,5,東京都人権啓発活動区市町村補助金,1,東京都人権啓発活動区市町村補助金（１０／１０）,667000,667
132241:2023:revenue:approved:3be71265aa8f5e86,2023,approved,199,"",一般会計,17,都支出金,2,都補助金,1,総務費都補助金,7,青少年対策費補助金,3,地域における青少年健全育成応援事業補助金（１／２）,1000000,1000
