fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2024,expenditure,132047:2024:expenditure:approved:ab7bb5db54601ee0,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ab82d09085fec119,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:ab82fb1a22fe4784,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ab86f05d9d970f00,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ab8efa93fe4020ca,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:ab9179267bfdfeac,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:aba6c6b14a06f091,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:abc0eb935a0027ec,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:abce50905757b6e9,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:abcf76976d3a649c,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:abd9a090631e424d,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:abde749bc2dcedcc,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:abf8d2a8db655882,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:abf9137eeb334684,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:abfa97869fdf02d8,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:abfd055ce543749d,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:ac0bcc223b50ce0e,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ac418dc1166c484f,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ac4a9d6f7d65b6a8,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ac4d0e5af100d274,assigned,01,retained,款,gikai,
2024,expenditure,132047:2024:expenditure:approved:ac56b0ac93db029b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ac5f56ee7618dd6d,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ac5f614324ea54bc,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:ac6685d30842770a,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ac669b39efd474ca,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ac67d2a05ea61f40,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:ac67eebf78d2c2ca,assigned,08,retained,目,shogaigakushu-toshokan,
2024,expenditure,132047:2024:expenditure:approved:ac68b5efddafd6df,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ac7af7798eebae5d,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:ac9430336ec916bf,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ac9d0d8bee239f97,assigned,04,retained,項,doboku-kanri,
2024,expenditure,132047:2024:expenditure:approved:aca6ac40941d5a3a,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:acc4b47421294efe,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:acc6efabd5891274,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:acd0c4f8f89e4c63,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:acd297fde1eae8ec,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:acd6cdbbdb2cf4f8,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:acdb9c8d957f9251,assigned,01,retained,款,gikai,
2024,expenditure,132047:2024:expenditure:approved:acfd0d83be8e687c,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ad0c70e49b00a104,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ad24cfc1bb8f59f4,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ad2d1abc7283ac82,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ad3d729540b3dc63,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ad58a84b82216655,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ad66e8201fcad134,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ad676b64cf1ea8e2,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:ad6952bda82ec5ed,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ad83bc3622f5620a,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ad8470ce413bc51a,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ad8ba1cc6a5b1231,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:ad904ee8b0d3e19b,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:ad96ca8d6eac8b8c,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ad99510754f801c0,assigned,05,retained,目,toshikeikaku-gesui,
2024,expenditure,132047:2024:expenditure:approved:ada9c52a187cab45,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:adc26ba2da43598a,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:adc43377869ba3b2,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:add2d4c81dfd5b19,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:add6d654aad88ddc,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:adf1a9069c4e56ea,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:adf205bb88f622cb,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:adf68d23e242fd5d,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ae02bc53bbe62933,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:ae033afe648939e6,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:ae0bee28aaeb3cc7,assigned,07,retained,会計,fund-kouki,
2024,expenditure,132047:2024:expenditure:approved:ae1a3a2b08b8235a,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ae28ead0b08ca287,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ae4e34a79c25aabe,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ae6094ba1a171c57,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ae660b6c66535ed4,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:ae6db652cadb931e,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ae71f900f6e1702a,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ae77a7c1e74981f9,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:ae95aae7b7320d39,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ae964d872bdb9353,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ae99e81303761ec3,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:aecddd9b8e9ce0bf,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:aef1e5b759cfb32a,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:aef5d0fafc2b72c4,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:aef90ea75ec1d0e8,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af054a6696a71666,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af0ceaed1ca618d3,assigned,04,retained,款,norin,
2024,expenditure,132047:2024:expenditure:approved:af1430394c3ecd05,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af21b2daa0373644,assigned,10,eliminated,目,transfer-kaigo-hoken,介護保険事業特別会計
2024,expenditure,132047:2024:expenditure:approved:af2c6170175a3b9c,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af57b4daf5d3bb81,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af5b32eac8fe488b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af6125e6440044ae,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:af69a91781cdea02,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af6fe606adb2f5f6,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:af849df0fa9692b2,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:af8c5fc0c544274c,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:af9caf288b1bcc77,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:afa275f43edfd970,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:afaeb28e51352f00,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:afc82974a774926b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:afcded27267329bb,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:afd78535338bcd95,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:afdaaf4e675f8ba7,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:afe12f708f9f52d0,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:afe1882b8301eda9,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:afeea394ec75e7af,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:aff0f4df1ea81c54,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:aff7d58d181519f5,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:aff8b0fa389e25ca,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:b04af6ec63499f02,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:b064210343c3741f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b06d1ee6d67016b9,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b06ec84d03b4531c,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b0a1172864ab8947,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b0a82fad22e3091a,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:b0ad926cb4cdb039,assigned,04,retained,款,norin,
2024,expenditure,132047:2024:expenditure:approved:b0db6a48bf80d707,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b0ed9ddc4aa88874,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b0efaf82f63324c4,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b1066b74dcda49c4,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b10a383c23e73385,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b1186d1b334e02a6,assigned,06,retained,項,doboku-jutaku,
2024,expenditure,132047:2024:expenditure:approved:b121ac9372a09a51,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b12538385eb6bd38,assigned,10,retained,会計,fund-kaigo-hoken,
2024,expenditure,132047:2024:expenditure:approved:b13565d5174b6688,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:b1525290fe524378,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b1540c11804490eb,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b15e707257d97fed,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:b162e6b4f62e04d9,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b18cdf425b16fcc0,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b195578e316f8581,assigned,04,retained,款,rodo,
2024,expenditure,132047:2024:expenditure:approved:b19c130289a87304,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b19efde406aed42f,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b1a903a9715b5c7a,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b1b4bbf4c80768dd,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b1b8def2e8050dea,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b1bfdedbe8e3e394,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b1ccabafa1cf2e54,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:b1dbd8839683ac62,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b1ea42e810e91a1a,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b1ee44323917276e,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:b1f85bf87b73cc68,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b1ffccba0522971e,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:b202aff4330d40a9,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b2069a109499836a,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b21f2a35076f52e7,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b22ee7673b0be6f8,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b250112aaa5b4842,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b25d38a4129920ca,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b26b2fcbbf51ce0d,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b279288cf1bc6f51,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:b299371524126721,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b2a15a27d6ca83b9,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b2b7ba8cb4a9211f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b2bc869f2bb84704,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b2caf61e791b0458,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b2d754a23486b6b3,assigned,04,retained,項,doboku-kanri,
2024,expenditure,132047:2024:expenditure:approved:b2db0dd459d895c0,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b2db7099385fd2b6,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b2dde46b3f57d630,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:b2ebabdddb84fcbf,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b2fb3971b04570f3,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b318e90ccd0c7f9a,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b324eade18cc3324,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b32942d1df28a996,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b3621f631701baf0,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:b36cc0252953f155,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b37a03901ae13eea,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b37cc7b3d074233e,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:b390de0c4cbad352,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b393d6fb5c63200f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b39c107443bf83e3,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b3a0555ac3351bbd,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b3b4d3940b1754bd,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b3cb3f2b0edfe9ba,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b3ded5c007be6d15,assigned,08,retained,目,shogaigakushu-toshokan,
2024,expenditure,132047:2024:expenditure:approved:b3df3ce6630afd71,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:b3e275941ac3b2b2,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b3e2f5ff8bdbf787,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:b403c3edb47efe1c,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b4108d3ee5ae06cc,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b410e7df87b7729a,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b421f935b0e909f3,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b4289e8210d1df03,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b428f2c7d6f31cf8,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b43f24475a012e72,unclassifiable,"",retained,款,contingency,
2024,expenditure,132047:2024:expenditure:approved:b44c6f92393bc8de,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b4530f57a507851e,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:b473a56e93b8908d,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b47d9c82d2f2fc93,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b49ca57b41e26d9a,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b4a40ef48482bc24,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b4a41482868d425e,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b4b91880767eff2d,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b4c9aece7eb7e516,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:b4ca2429166ec3e5,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b4cb10211c0069d6,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b4d43a3dca55307d,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b4de6a7fc3798fdf,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b4df63f5e9bba55b,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b4eaae8d45b1a771,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b4f055187bc31093,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b4f8228e18667cc5,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b51728e18d2395c7,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b51a9319e43bf103,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b51fab627bfdc635,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b52b45fe7aa4bae0,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b53e049f3c8347f8,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b53e54fd79d7c58e,assigned,04,retained,款,norin,
2024,expenditure,132047:2024:expenditure:approved:b53e6b458abdeed9,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b5429f55efadbd07,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:b555dce629e0e7c1,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b56fbe304b2e34c9,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:b57817553190483d,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b580df9a60a9ab29,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b587ce8878170d85,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:b58b8d8c63e1ab91,assigned,07,retained,会計,fund-kokuho,
2024,expenditure,132047:2024:expenditure:approved:b5aaf4c37767c147,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b5b120d30ed8d48c,assigned,04,retained,款,rodo,
2024,expenditure,132047:2024:expenditure:approved:b5bcd9b61c30017c,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b5c6b906786398e2,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b5cc9c1a30cb1de4,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b5e248aa79cd8b27,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b5fa7fcbfdc69a4b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b5fc0731a60deeb7,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:b60523637ea08223,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:b6151dda05d6a0ab,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b6202f731afd49c8,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b628f1ae371373be,assigned,06,retained,項,doboku-jutaku,
2024,expenditure,132047:2024:expenditure:approved:b62c50cce1295a78,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:b634e2a5ad072130,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:b63da61db477ec85,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b644bfee6c488051,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b6480a022b66cbc4,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:b655160bb0a206fe,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b65610e55b4afaba,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b66b7615fc7fd4e0,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b67010cb7af47d5c,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:b671e93824ae112c,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b672edf60c2a9046,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:b675987e43c3d54e,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:b6834ab8ce7f192e,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b68c43312f2e9f33,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b6ac363f4205f52c,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b6b29f58c529439b,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b6c74679c13d51f6,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b6c9487582d0b944,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b6e47113ecdc11ae,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:b6e6d6bb1ca433d1,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b7046251194dadca,assigned,04,retained,項,doboku-kanri,
2024,expenditure,132047:2024:expenditure:approved:b706b946d9f70574,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b70feee676d8dfd9,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b71b640297874e13,assigned,04,retained,目,toshikeikaku-gairo,
2024,expenditure,132047:2024:expenditure:approved:b7297b463a344c2c,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b72bee9305f47eae,assigned,04,retained,款,norin,
2024,expenditure,132047:2024:expenditure:approved:b730f7bec6757f27,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b7333626d6b14720,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b73c7b589bc8d26a,assigned,01,retained,款,gikai,
2024,expenditure,132047:2024:expenditure:approved:b744ddd9e4c58db3,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b74decea88361711,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b74f577a93aefffb,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b75a2ebd8c41b04b,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:b75fb90865b16ea1,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:b76beb627c234083,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:b7815f7be3e3d596,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b78cf894118438f4,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b78da01cf0d0664c,assigned,07,eliminated,目,transfer-kouki,後期高齢者医療特別会計
2024,expenditure,132047:2024:expenditure:approved:b7918e02d6e9309b,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:b7bb51ef64fafd31,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b7c5a4f1f65354dc,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:b7f62de627c21ef7,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b7ff699f57fbbccc,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:b811f5d81a4e8839,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:b8161b5e6d35b67e,assigned,07,retained,項,eisei-hoken,
